Time,P_messy,numstations,sum2res,sumres,sumerr,SCR_P_messy,int_P_messy,P,SCR_P,int_P
03-Feb-2015,2078101.80024175,9,0.000116961356306613,0.0416709521671971,0.914701987279653,-5427156.64066346,0,4608005.63200605,1610342.18426993,0
04-Feb-2015,2078174.27197297,9,0.000479749302198585,0.0829256792607666,0.799021273175413,-5308002.09035459,0,4608078.10373726,1729496.7345788,0
05-Feb-2015,2129529.81421981,9,0.000369703699791769,0.0608192703058102,0.996827182090845,-5337985.52533619,0,4659433.64598411,1699513.2995972,0
06-Feb-2015,2201593.60365613,9,0.000769255669221649,0.116037330097844,0.972769072112527,-5442063.07339342,0,4731497.43542043,1595435.75153997,0
07-Feb-2015,2150363.36821582,9,0.000537995178174223,0.0997732112262701,0.937643061368422,-5348025.58560028,0,4680267.19998011,1689473.23933311,0
08-Feb-2015,1997891.72139912,9,0.00045714517423941,0.0806631408414762,0.657631184308348,-5448518.59310968,0,4527795.55316342,1588980.23182371,0
09-Feb-2015,2096536.25308299,9,0.00050942265295415,0.0883090942258467,0.97092811232145,-5401977.71080885,0,4626440.08484728,1635521.11412454,0
10-Feb-2015,2034200.14483368,9,0.000684888436557215,0.0930107392251974,0.776280844723583,-5504669.67961846,0,4564103.97659798,1532829.14531493,0
11-Feb-2015,2189107.32188559,9,0.000479305144308038,0.0730991981255351,0.763987060729694,-5448782.91757027,0,4719011.15364988,1588715.90736312,0
12-Feb-2015,2230893.26177018,9,0.000221441597496131,0.0537875838611132,0.85254659166022,-5514819.2204484,0,4760797.09353447,1522679.60448499,0
13-Feb-2015,2249701.2314091,9,0.000484816395153259,0.07835402098745,0.966554416418472,-5491071.63894544,0,4779605.0631734,1546427.18598795,0
14-Feb-2015,2276890.44241681,9,0.00044641773316848,0.090835289683176,0.883487159107097,-5438094.4994013,0,4806794.2741811,1599404.3255321,0
15-Feb-2015,2177883.43096334,9,0.000856177223076255,0.100165219576132,0.86267712542151,-5314566.89513692,0,4707787.26272764,1722931.92979647,0
16-Feb-2015,2124210.51656626,9,0.000268713524199127,0.0703262873675575,0.977037363854679,-5295074.13958301,0,4654114.34833055,1742424.68535038,0
17-Feb-2015,2102251.98920076,9,0.000245331792730797,0.0650166375752684,0.833947220612764,-5378812.54482304,0,4632155.82096505,1658686.28011035,0
18-Feb-2015,2013124.99361884,9,0.000382820312235443,0.0808615680052808,0.943007515424002,-5287562.59796569,0,4543028.82538314,1749936.22696771,0
19-Feb-2015,2072720.1829136,9,0.000162722071404147,0.0526180176684531,0.99552296227046,-5321026.77662224,0,4602624.0146779,1716472.04831115,0
20-Feb-2015,2037751.39906987,9,0.000248109272244984,0.0623185477681504,0.975183877620206,-5297005.71767829,0,4567655.23083417,1740493.1072551,0
21-Feb-2015,2016806.44914583,9,0.000695302705932977,0.10305490497755,0.899430301330178,-5413856.17471102,0,4546710.28091012,1623642.65022237,0
22-Feb-2015,2043627.32032487,9,0.000446258465219928,0.0785797093161991,0.94276187443121,-5348661.35976755,0,4573531.15208916,1688837.46516585,0
23-Feb-2015,2134074.21521681,9,0.000163830010347705,0.0537272846822029,0.720950183322538,-5325800.78222364,0,4663978.0469811,1711698.04270975,0
24-Feb-2015,2079773.26719536,9,0.000193298803760034,0.0534942381955986,0.847503177386808,-5245158.34036108,0,4609677.09895965,1792340.48457231,0
25-Feb-2015,1947512.09466364,9,0.000810541893157582,0.109527500112146,0.843814901905373,-5321563.79585278,0,4477415.92642793,1715935.02908061,0
