#reqtime=1732320360.978,2024-11-23 00:06:00.978,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=360&dataTypes.0=1104.7235723519698&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,OUTL_east,OUTL_north,OUTL_up
1672401600.000,2022-12-30 12:00:00,         0.356742,        -0.100429,        -0.539428
1672488000.000,2022-12-31 12:00:00,         0.357304,        -0.105347,        -0.549110
1672574400.000,2023-01-01 12:00:00,         0.357335,        -0.106202,        -0.544803
1672660800.000,2023-01-02 12:00:00,         0.356250,        -0.105080,        -0.547168
1672747200.000,2023-01-03 12:00:00,         0.356698,        -0.108414,        -0.538562
1672833600.000,2023-01-04 12:00:00,         0.355589,        -0.109234,        -0.536456
1672920000.000,2023-01-05 12:00:00,         0.356101,        -0.108965,        -0.537600
1673006400.000,2023-01-06 12:00:00,         0.378801,        -0.111386,        -0.516447
1673092800.000,2023-01-07 12:00:00,         0.368409,        -0.100807,        -0.537728
1673179200.000,2023-01-08 12:00:00,         0.363412,        -0.099347,        -0.542277
1673265600.000,2023-01-09 12:00:00,         0.362543,        -0.097437,        -0.534780
1673352000.000,2023-01-10 12:00:00,         0.358856,        -0.094356,        -0.552197
1673438400.000,2023-01-11 12:00:00,         0.360849,        -0.096461,        -0.551539
1673524800.000,2023-01-12 12:00:00,         0.362825,        -0.096971,        -0.552114
1673611200.000,2023-01-13 12:00:00,         0.361799,        -0.097208,        -0.538612
1673697600.000,2023-01-14 12:00:00,         0.361037,        -0.094789,        -0.549360
1673784000.000,2023-01-15 12:00:00,         0.361412,        -0.093497,        -0.538436
1673870400.000,2023-01-16 12:00:00,         0.364196,        -0.094307,        -0.545832
1673956800.000,2023-01-17 12:00:00,         0.361345,        -0.093174,        -0.549755
1674043200.000,2023-01-18 12:00:00,         0.361241,        -0.094587,        -0.561941
1674129600.000,2023-01-19 12:00:00,         0.360093,        -0.094684,        -0.567994
1674216000.000,2023-01-20 12:00:00,         0.360845,        -0.094395,        -0.560043
1674302400.000,2023-01-21 12:00:00,         0.361374,        -0.092248,        -0.562914
1674388800.000,2023-01-22 12:00:00,         0.362465,        -0.088913,        -0.558004
1674475200.000,2023-01-23 12:00:00,         0.363908,        -0.093923,        -0.544447
1674561600.000,2023-01-24 12:00:00,         0.364705,        -0.091035,        -0.558260
1674648000.000,2023-01-25 12:00:00,         0.362007,        -0.092900,        -0.564859
1674734400.000,2023-01-26 12:00:00,         0.362634,        -0.095294,        -0.542431
1674820800.000,2023-01-27 12:00:00,         0.364746,        -0.094555,        -0.552226
1674907200.000,2023-01-28 12:00:00,         0.364001,        -0.091320,        -0.547554
1674993600.000,2023-01-29 12:00:00,         0.361090,        -0.094477,        -0.549673
1675080000.000,2023-01-30 12:00:00,         0.360340,        -0.090551,        -0.558767
1675166400.000,2023-01-31 12:00:00,         0.359512,        -0.092001,        -0.556799
1675252800.000,2023-02-01 12:00:00,         0.358486,        -0.089327,        -0.553962
1675339200.000,2023-02-02 12:00:00,         0.362210,        -0.092650,        -0.553455
1675425600.000,2023-02-03 12:00:00,         0.360029,        -0.091980,        -0.549045
1675512000.000,2023-02-04 12:00:00,         0.363449,        -0.092665,        -0.569173
1675598400.000,2023-02-05 12:00:00,         0.361609,        -0.091630,        -0.564702
1675684800.000,2023-02-06 12:00:00,         0.364803,        -0.093961,        -0.549761
1675771200.000,2023-02-07 12:00:00,         0.361462,        -0.093540,        -0.546573
1675857600.000,2023-02-08 12:00:00,         0.369092,        -0.096792,        -0.557524
1675944000.000,2023-02-09 12:00:00,         0.367426,        -0.092360,        -0.576315
1676030400.000,2023-02-10 12:00:00,         0.362079,        -0.099866,        -0.572742
1676116800.000,2023-02-11 12:00:00,         0.367490,        -0.095683,        -0.561168
1676203200.000,2023-02-12 12:00:00,         0.360462,        -0.092676,        -0.541262
1676289600.000,2023-02-13 12:00:00,         0.365253,        -0.092423,        -0.563785
1676376000.000,2023-02-14 12:00:00,         0.362206,        -0.098875,        -0.551763
1676462400.000,2023-02-15 12:00:00,         0.356849,        -0.091857,        -0.529780
1676548800.000,2023-02-16 12:00:00,         0.360990,        -0.090781,        -0.546370
1676635200.000,2023-02-17 12:00:00,         0.362581,        -0.091339,        -0.550343
1676721600.000,2023-02-18 12:00:00,         0.360589,        -0.087086,        -0.558429
1676808000.000,2023-02-19 12:00:00,         0.360292,        -0.088840,        -0.561935
1676894400.000,2023-02-20 12:00:00,         0.362661,        -0.091453,        -0.568157
1676980800.000,2023-02-21 12:00:00,         0.364375,        -0.091571,        -0.567869
1677067200.000,2023-02-22 12:00:00,         0.363709,        -0.092468,        -0.564821
1677153600.000,2023-02-23 12:00:00,         0.362393,        -0.093793,        -0.569371
1677240000.000,2023-02-24 12:00:00,         0.360616,        -0.095437,        -0.559219
1677326400.000,2023-02-25 12:00:00,         0.360269,        -0.100419,        -0.568041
1677412800.000,2023-02-26 12:00:00,         0.368080,        -0.102028,        -0.572315
1677499200.000,2023-02-27 12:00:00,         0.368528,        -0.099245,        -0.561469
1677585600.000,2023-02-28 12:00:00,         0.365039,        -0.094017,        -0.544621
1677672000.000,2023-03-01 12:00:00,         0.366272,        -0.097789,        -0.546426
1677758400.000,2023-03-02 12:00:00,         0.368356,        -0.103989,        -0.566400
1677844800.000,2023-03-03 12:00:00,         0.366065,        -0.104510,        -0.559763
1677931200.000,2023-03-04 12:00:00,         0.361516,        -0.101982,        -0.551311
1678017600.000,2023-03-05 12:00:00,         0.359572,        -0.101648,        -0.550351
1678104000.000,2023-03-06 12:00:00,         0.358512,        -0.099898,        -0.550142
1678190400.000,2023-03-07 12:00:00,         0.356389,        -0.104357,        -0.565326
1678276800.000,2023-03-08 12:00:00,         0.359870,        -0.102401,        -0.559945
1678363200.000,2023-03-09 12:00:00,         0.358139,        -0.110767,        -0.516313
1678449600.000,2023-03-10 12:00:00,         0.357612,        -0.108928,        -0.547850
1678536000.000,2023-03-11 12:00:00,         0.362511,        -0.110703,        -0.540939
1678622400.000,2023-03-12 12:00:00,         0.359545,        -0.118076,        -0.562388
1678708800.000,2023-03-13 12:00:00,         0.364997,        -0.117138,        -0.555256
1678795200.000,2023-03-14 12:00:00,         0.358460,        -0.115980,        -0.554498
1678881600.000,2023-03-15 12:00:00,         0.359218,        -0.118206,        -0.555518
1678968000.000,2023-03-16 12:00:00,         0.361267,        -0.112847,        -0.543886
1679054400.000,2023-03-17 12:00:00,         0.361850,        -0.114512,        -0.547500
1679140800.000,2023-03-18 12:00:00,         0.362950,        -0.119259,        -0.553540
1679313600.000,2023-03-20 12:00:00,         0.363961,        -0.118759,        -0.548322
1679400000.000,2023-03-21 12:00:00,         0.362632,        -0.116958,        -0.546840
1679486400.000,2023-03-22 12:00:00,         0.366822,        -0.124845,        -0.542474
1679572800.000,2023-03-23 12:00:00,         0.363403,        -0.120021,        -0.546618
1679659200.000,2023-03-24 12:00:00,         0.361598,        -0.118332,        -0.555763
1679745600.000,2023-03-25 12:00:00,         0.361920,        -0.120684,        -0.536805
1679832000.000,2023-03-26 12:00:00,         0.361480,        -0.125511,        -0.539154
1679918400.000,2023-03-27 12:00:00,         0.359542,        -0.123116,        -0.546357
1680004800.000,2023-03-28 12:00:00,         0.361987,        -0.127593,        -0.538863
1680091200.000,2023-03-29 12:00:00,         0.368681,        -0.128517,        -0.534297
1680177600.000,2023-03-30 12:00:00,         0.366264,        -0.127185,        -0.536074
1680264000.000,2023-03-31 12:00:00,         0.363374,        -0.123551,        -0.534124
1680350400.000,2023-04-01 12:00:00,         0.363417,        -0.124957,        -0.539732
1680523200.000,2023-04-03 12:00:00,         0.362618,        -0.129759,        -0.534697
1680609600.000,2023-04-04 12:00:00,         0.364505,        -0.126882,        -0.543602
1680696000.000,2023-04-05 12:00:00,         0.367494,        -0.133732,        -0.540229
1680782400.000,2023-04-06 12:00:00,         0.362630,        -0.128777,        -0.519900
1680868800.000,2023-04-07 12:00:00,         0.361575,        -0.129558,        -0.532106
1680955200.000,2023-04-08 12:00:00,         0.362108,        -0.131658,        -0.532897
1681041600.000,2023-04-09 12:00:00,         0.363268,        -0.125731,        -0.545871
1681128000.000,2023-04-10 12:00:00,         0.361022,        -0.135247,        -0.541958
1681214400.000,2023-04-11 12:00:00,         0.363636,        -0.133149,        -0.536672
1681300800.000,2023-04-12 12:00:00,         0.363112,        -0.132834,        -0.538990
1681387200.000,2023-04-13 12:00:00,         0.363526,        -0.128981,        -0.525448
1681473600.000,2023-04-14 12:00:00,         0.368004,        -0.138418,        -0.532563
1681560000.000,2023-04-15 12:00:00,         0.364641,        -0.131567,        -0.538297
1681646400.000,2023-04-16 12:00:00,         0.364321,        -0.132647,        -0.513931
1681732800.000,2023-04-17 12:00:00,         0.365289,        -0.136307,        -0.531729
1681819200.000,2023-04-18 12:00:00,         0.369550,        -0.138051,        -0.533287
1681905600.000,2023-04-19 12:00:00,         0.361890,        -0.137893,        -0.539943
1681992000.000,2023-04-20 12:00:00,         0.366207,        -0.140745,        -0.542970
1682078400.000,2023-04-21 12:00:00,         0.362481,        -0.139848,        -0.529083
1682164800.000,2023-04-22 12:00:00,         0.362357,        -0.139584,        -0.535187
1682251200.000,2023-04-23 12:00:00,         0.363172,        -0.142745,        -0.533025
1682337600.000,2023-04-24 12:00:00,         0.362745,        -0.142957,        -0.529555
1682424000.000,2023-04-25 12:00:00,         0.364417,        -0.144795,        -0.535802
1682510400.000,2023-04-26 12:00:00,         0.366477,        -0.142444,        -0.527117
1682596800.000,2023-04-27 12:00:00,         0.366292,        -0.146830,        -0.528531
1682683200.000,2023-04-28 12:00:00,         0.365967,        -0.148984,        -0.522966
1682769600.000,2023-04-29 12:00:00,         0.363869,        -0.151262,        -0.524985
1682856000.000,2023-04-30 12:00:00,         0.362724,        -0.155294,        -0.519281
1682942400.000,2023-05-01 12:00:00,         0.363176,        -0.150307,        -0.522840
1683028800.000,2023-05-02 12:00:00,         0.366592,        -0.154699,        -0.533517
1683115200.000,2023-05-03 12:00:00,         0.364892,        -0.157360,        -0.516336
1683201600.000,2023-05-04 12:00:00,         0.364292,        -0.156399,        -0.535009
1683288000.000,2023-05-05 12:00:00,         0.363246,        -0.159164,        -0.516641
1683374400.000,2023-05-06 12:00:00,         0.362554,        -0.156502,        -0.510601
1683460800.000,2023-05-07 12:00:00,         0.363015,        -0.158240,        -0.514755
1683547200.000,2023-05-08 12:00:00,         0.362071,        -0.163039,        -0.521707
1683633600.000,2023-05-09 12:00:00,         0.362876,        -0.161261,        -0.517366
1683720000.000,2023-05-10 12:00:00,         0.363958,        -0.157727,        -0.508836
1683806400.000,2023-05-11 12:00:00,         0.365264,        -0.163654,        -0.524693
1683892800.000,2023-05-12 12:00:00,         0.365993,        -0.166670,        -0.506481
1683979200.000,2023-05-13 12:00:00,         0.365805,        -0.167371,        -0.497775
1684065600.000,2023-05-14 12:00:00,         0.363821,        -0.169196,        -0.492969
1684152000.000,2023-05-15 12:00:00,         0.364862,        -0.169852,        -0.491910
1684238400.000,2023-05-16 12:00:00,         0.364515,        -0.170492,        -0.503413
1684324800.000,2023-05-17 12:00:00,         0.362877,        -0.167686,        -0.524733
1684411200.000,2023-05-18 12:00:00,         0.361258,        -0.170569,        -0.506735
1684497600.000,2023-05-19 12:00:00,         0.360366,        -0.172452,        -0.501285
1684584000.000,2023-05-20 12:00:00,         0.362471,        -0.173290,        -0.509478
1684670400.000,2023-05-21 12:00:00,         0.362427,        -0.174288,        -0.505712
1684756800.000,2023-05-22 12:00:00,         0.361981,        -0.176861,        -0.505723
1684843200.000,2023-05-23 12:00:00,         0.367134,        -0.176439,        -0.497524
1684929600.000,2023-05-24 12:00:00,         0.363616,        -0.180466,        -0.511581
1685016000.000,2023-05-25 12:00:00,         0.362761,        -0.179929,        -0.511886
1685102400.000,2023-05-26 12:00:00,         0.365900,        -0.181472,        -0.488840
1685188800.000,2023-05-27 12:00:00,         0.366247,        -0.178947,        -0.493258
1685275200.000,2023-05-28 12:00:00,         0.364233,        -0.179947,        -0.494578
1685361600.000,2023-05-29 12:00:00,         0.364733,        -0.183406,        -0.489480
1685448000.000,2023-05-30 12:00:00,         0.364521,        -0.181459,        -0.486295
1685534400.000,2023-05-31 12:00:00,         0.364861,        -0.186482,        -0.500146
1685620800.000,2023-06-01 12:00:00,         0.364539,        -0.186348,        -0.489557
1685707200.000,2023-06-02 12:00:00,         0.363771,        -0.187160,        -0.482598
1685793600.000,2023-06-03 12:00:00,         0.364327,        -0.185533,        -0.494931
1685880000.000,2023-06-04 12:00:00,         0.367069,        -0.184944,        -0.488228
1685966400.000,2023-06-05 12:00:00,         0.367642,        -0.183023,        -0.490781
1686052800.000,2023-06-06 12:00:00,         0.364855,        -0.184679,        -0.496997
1686139200.000,2023-06-07 12:00:00,         0.373082,        -0.188680,        -0.479411
1686225600.000,2023-06-08 12:00:00,         0.381341,        -0.173219,        -0.488038
1686312000.000,2023-06-09 12:00:00,         0.378352,        -0.168188,        -0.508445
1686398400.000,2023-06-10 12:00:00,         0.376342,        -0.168843,        -0.514673
1686484800.000,2023-06-11 12:00:00,         0.375766,        -0.163473,        -0.514502
1686571200.000,2023-06-12 12:00:00,         0.374238,        -0.164227,        -0.517319
1686657600.000,2023-06-13 12:00:00,         0.376041,        -0.159620,        -0.528331
1686744000.000,2023-06-14 12:00:00,         0.377920,        -0.162335,        -0.515252
1686830400.000,2023-06-15 12:00:00,         0.375677,        -0.162271,        -0.536831
1686916800.000,2023-06-16 12:00:00,         0.376442,        -0.163978,        -0.530633
1687003200.000,2023-06-17 12:00:00,         0.375415,        -0.159554,        -0.538498
1687176000.000,2023-06-19 12:00:00,         0.379990,        -0.155663,        -0.513563
1687262400.000,2023-06-20 12:00:00,         0.376636,        -0.151984,        -0.529938
1687348800.000,2023-06-21 12:00:00,         0.377401,        -0.152965,        -0.532519
1687435200.000,2023-06-22 12:00:00,         0.376571,        -0.157564,        -0.540186
1687521600.000,2023-06-23 12:00:00,         0.377547,        -0.161246,        -0.530548
1687608000.000,2023-06-24 12:00:00,         0.378690,        -0.160595,        -0.527947
1687694400.000,2023-06-25 12:00:00,         0.379244,        -0.165100,        -0.519585
1687780800.000,2023-06-26 12:00:00,         0.376526,        -0.170132,        -0.529212
1687867200.000,2023-06-27 12:00:00,         0.375809,        -0.167226,        -0.537044
1687953600.000,2023-06-28 12:00:00,         0.378352,        -0.169673,        -0.525933
1688040000.000,2023-06-29 12:00:00,         0.378977,        -0.165445,        -0.528233
1688126400.000,2023-06-30 12:00:00,         0.375506,        -0.168127,        -0.519803
1688212800.000,2023-07-01 12:00:00,         0.379358,        -0.173880,        -0.511886
1688299200.000,2023-07-02 12:00:00,         0.379240,        -0.167816,        -0.523179
1688385600.000,2023-07-03 12:00:00,         0.378908,        -0.172541,        -0.514871
1688472000.000,2023-07-04 12:00:00,         0.381471,        -0.173142,        -0.510464
1688558400.000,2023-07-05 12:00:00,         0.376764,        -0.179026,        -0.509474
1688644800.000,2023-07-06 12:00:00,         0.376645,        -0.175573,        -0.520071
1688731200.000,2023-07-07 12:00:00,         0.376092,        -0.177791,        -0.514138
1688817600.000,2023-07-08 12:00:00,         0.379024,        -0.179994,        -0.505124
1688904000.000,2023-07-09 12:00:00,         0.375356,        -0.184240,        -0.518168
1688990400.000,2023-07-10 12:00:00,         0.377823,        -0.178111,        -0.515911
1689076800.000,2023-07-11 12:00:00,         0.376663,        -0.178494,        -0.514351
1689163200.000,2023-07-12 12:00:00,         0.376887,        -0.181642,        -0.517821
1689249600.000,2023-07-13 12:00:00,         0.378077,        -0.184995,        -0.522662
1689336000.000,2023-07-14 12:00:00,         0.380738,        -0.182537,        -0.508030
1689422400.000,2023-07-15 12:00:00,         0.381418,        -0.188564,        -0.514419
1689508800.000,2023-07-16 12:00:00,         0.379356,        -0.185624,        -0.497962
1689595200.000,2023-07-17 12:00:00,         0.379321,        -0.187812,        -0.502202
1689681600.000,2023-07-18 12:00:00,         0.382618,        -0.189943,        -0.498139
1689768000.000,2023-07-19 12:00:00,         0.381906,        -0.188647,        -0.512556
1689854400.000,2023-07-20 12:00:00,         0.376318,        -0.197778,        -0.490732
1689940800.000,2023-07-21 12:00:00,         0.376219,        -0.198378,        -0.494403
1690027200.000,2023-07-22 12:00:00,         0.375401,        -0.192931,        -0.497599
1690113600.000,2023-07-23 12:00:00,         0.377676,        -0.198175,        -0.494945
1690200000.000,2023-07-24 12:00:00,         0.375769,        -0.198467,        -0.501950
1690286400.000,2023-07-25 12:00:00,         0.377792,        -0.202179,        -0.486731
1690372800.000,2023-07-26 12:00:00,         0.373937,        -0.201051,        -0.485444
1690459200.000,2023-07-27 12:00:00,         0.383903,        -0.199753,        -0.479927
1690545600.000,2023-07-28 12:00:00,         0.377492,        -0.206994,        -0.478078
1690632000.000,2023-07-29 12:00:00,         0.377166,        -0.207945,        -0.486631
1690718400.000,2023-07-30 12:00:00,         0.377052,        -0.204212,        -0.494091
1690804800.000,2023-07-31 12:00:00,         0.380702,        -0.209814,        -0.476291
1690891200.000,2023-08-01 12:00:00,         0.378298,        -0.212038,        -0.483516
1690977600.000,2023-08-02 12:00:00,         0.375840,        -0.212024,        -0.485423
1691064000.000,2023-08-03 12:00:00,         0.376981,        -0.213387,        -0.477448
1691150400.000,2023-08-04 12:00:00,         0.375231,        -0.211057,        -0.491276
1691236800.000,2023-08-05 12:00:00,         0.377465,        -0.210226,        -0.482656
1691323200.000,2023-08-06 12:00:00,         0.376884,        -0.210931,        -0.487496
1691409600.000,2023-08-07 12:00:00,         0.380690,        -0.211769,        -0.480045
1691496000.000,2023-08-08 12:00:00,         0.384025,        -0.212346,        -0.483079
1691582400.000,2023-08-09 12:00:00,         0.382030,        -0.217835,        -0.482617
1691668800.000,2023-08-10 12:00:00,         0.376928,        -0.223277,        -0.468562
1691755200.000,2023-08-11 12:00:00,         0.374276,        -0.218569,        -0.480648
1691841600.000,2023-08-12 12:00:00,         0.379567,        -0.219731,        -0.477927
1691928000.000,2023-08-13 12:00:00,         0.378657,        -0.221225,        -0.480694
1692014400.000,2023-08-14 12:00:00,         0.377385,        -0.228876,        -0.482036
1692100800.000,2023-08-15 12:00:00,         0.373987,        -0.232364,        -0.472092
1692187200.000,2023-08-16 12:00:00,         0.375331,        -0.231401,        -0.478511
1692273600.000,2023-08-17 12:00:00,         0.378730,        -0.228639,        -0.452724
1692360000.000,2023-08-18 12:00:00,         0.377898,        -0.227681,        -0.455271
1692446400.000,2023-08-19 12:00:00,         0.379402,        -0.226705,        -0.464598
1692532800.000,2023-08-20 12:00:00,         0.376704,        -0.229828,        -0.476543
1692619200.000,2023-08-21 12:00:00,         0.375009,        -0.234598,        -0.440385
1692705600.000,2023-08-22 12:00:00,         0.377629,        -0.233551,        -0.478510
1692792000.000,2023-08-23 12:00:00,         0.373104,        -0.235034,        -0.458881
1692878400.000,2023-08-24 12:00:00,         0.375185,        -0.233655,        -0.458236
1692964800.000,2023-08-25 12:00:00,         0.377555,        -0.233092,        -0.461015
1693051200.000,2023-08-26 12:00:00,         0.379992,        -0.232568,        -0.469331
1693137600.000,2023-08-27 12:00:00,         0.377855,        -0.233715,        -0.462331
1693224000.000,2023-08-28 12:00:00,         0.380357,        -0.230744,        -0.451925
1693310400.000,2023-08-29 12:00:00,         0.382103,        -0.229716,        -0.455321
1693396800.000,2023-08-30 12:00:00,         0.380095,        -0.232534,        -0.450705
1693483200.000,2023-08-31 12:00:00,         0.383584,        -0.235565,        -0.445416
1693569600.000,2023-09-01 12:00:00,         0.382666,        -0.234492,        -0.444635
1693656000.000,2023-09-02 12:00:00,         0.381470,        -0.231938,        -0.434681
1693742400.000,2023-09-03 12:00:00,         0.383039,        -0.230843,        -0.435991
1693828800.000,2023-09-04 12:00:00,         0.383579,        -0.231298,        -0.445953
1693915200.000,2023-09-05 12:00:00,         0.386779,        -0.232276,        -0.452006
1694001600.000,2023-09-06 12:00:00,         0.388819,        -0.232405,        -0.435323
1694088000.000,2023-09-07 12:00:00,         0.386373,        -0.233024,        -0.424530
1694174400.000,2023-09-08 12:00:00,         0.391127,        -0.233388,        -0.424375
1694260800.000,2023-09-09 12:00:00,         0.391633,        -0.231789,        -0.427094
1694347200.000,2023-09-10 12:00:00,         0.388899,        -0.236662,        -0.414629
1694433600.000,2023-09-11 12:00:00,         0.384728,        -0.286427,        -0.417947
1694520000.000,2023-09-12 12:00:00,         0.386411,        -0.264572,        -0.417918
1694606400.000,2023-09-13 12:00:00,         0.389933,        -0.260410,        -0.437636
1694692800.000,2023-09-14 12:00:00,         0.385235,        -0.251813,        -0.425893
1694779200.000,2023-09-15 12:00:00,         0.387005,        -0.249649,        -0.438558
1694865600.000,2023-09-16 12:00:00,         0.384026,        -0.247263,        -0.445217
1694952000.000,2023-09-17 12:00:00,         0.381734,        -0.251547,        -0.443425
1695038400.000,2023-09-18 12:00:00,         0.381182,        -0.250292,        -0.447538
1695124800.000,2023-09-19 12:00:00,         0.382109,        -0.251032,        -0.456978
1695211200.000,2023-09-20 12:00:00,         0.381104,        -0.252049,        -0.446338
1695297600.000,2023-09-21 12:00:00,         0.380047,        -0.262850,        -0.451093
1695384000.000,2023-09-22 12:00:00,         0.385109,        -0.262778,        -0.450617
1695470400.000,2023-09-23 12:00:00,         0.384953,        -0.257758,        -0.452889
1695556800.000,2023-09-24 12:00:00,         0.382903,        -0.257872,        -0.446656
1695643200.000,2023-09-25 12:00:00,         0.378951,        -0.262219,        -0.450960
1695729600.000,2023-09-26 12:00:00,         0.381084,        -0.266293,        -0.449561
1695816000.000,2023-09-27 12:00:00,         0.385329,        -0.267795,        -0.445108
1695902400.000,2023-09-28 12:00:00,         0.383129,        -0.267656,        -0.441588
1695988800.000,2023-09-29 12:00:00,         0.382223,        -0.270111,        -0.439685
1696075200.000,2023-09-30 12:00:00,         0.385735,        -0.268348,        -0.438749
1696161600.000,2023-10-01 12:00:00,         0.386598,        -0.270088,        -0.432731
1696248000.000,2023-10-02 12:00:00,         0.383594,        -0.264939,        -0.416608
1696334400.000,2023-10-03 12:00:00,         0.386804,        -0.262427,        -0.408923
1696420800.000,2023-10-04 12:00:00,         0.387079,        -0.267812,        -0.414312
1696507200.000,2023-10-05 12:00:00,         0.387367,        -0.265364,        -0.397458
1696593600.000,2023-10-06 12:00:00,         0.390205,        -0.264235,        -0.384696
1696680000.000,2023-10-07 12:00:00,         0.395180,        -0.265144,        -0.378744
1696766400.000,2023-10-08 12:00:00,         0.391681,        -0.272195,        -0.371746
1696852800.000,2023-10-09 12:00:00,         0.397297,        -0.265207,        -0.346982
1696939200.000,2023-10-10 12:00:00,         0.401002,        -0.261777,        -0.346161
1697025600.000,2023-10-11 12:00:00,         0.399385,        -0.260828,        -0.331292
1697112000.000,2023-10-12 12:00:00,         0.400242,        -0.269093,        -0.327460
1697198400.000,2023-10-13 12:00:00,         0.395847,        -0.268246,        -0.337698
1697284800.000,2023-10-14 12:00:00,         0.395796,        -0.259415,        -0.330715
1697371200.000,2023-10-15 12:00:00,         0.398839,        -0.259007,        -0.340877
1697457600.000,2023-10-16 12:00:00,         0.399038,        -0.261726,        -0.327898
1697544000.000,2023-10-17 12:00:00,         0.400201,        -0.262607,        -0.330376
1697630400.000,2023-10-18 12:00:00,         0.398004,        -0.259621,        -0.322638
1697716800.000,2023-10-19 12:00:00,         0.398013,        -0.268972,        -0.309106
1697803200.000,2023-10-20 12:00:00,         0.399817,        -0.268037,        -0.304696
1697889600.000,2023-10-21 12:00:00,         0.400280,        -0.264461,        -0.314442
1697976000.000,2023-10-22 12:00:00,         0.399782,        -0.265068,        -0.319746
1698062400.000,2023-10-23 12:00:00,         0.397989,        -0.265686,        -0.309515
1698148800.000,2023-10-24 12:00:00,         0.398360,        -0.261069,        -0.297366
1698235200.000,2023-10-25 12:00:00,         0.400404,        -0.258887,        -0.309552
1698321600.000,2023-10-26 12:00:00,         0.403108,        -0.261711,        -0.297864
1698408000.000,2023-10-27 12:00:00,         0.400209,        -0.257810,        -0.297582
1698494400.000,2023-10-28 12:00:00,         0.403112,        -0.257150,        -0.296047
1698667200.000,2023-10-30 12:00:00,         0.402614,        -0.261181,        -0.292693
1698753600.000,2023-10-31 12:00:00,         0.402745,        -0.261503,        -0.302337
1698926400.000,2023-11-02 12:00:00,         0.402032,        -0.259498,        -0.295532
1699012800.000,2023-11-03 12:00:00,         0.399201,        -0.258306,        -0.298548
1699099200.000,2023-11-04 12:00:00,         0.397218,        -0.266051,        -0.282307
1699272000.000,2023-11-06 12:00:00,         0.405347,        -0.265527,        -0.293590
1699358400.000,2023-11-07 12:00:00,         0.402021,        -0.268345,        -0.286437
1699444800.000,2023-11-08 12:00:00,         0.397737,        -0.268253,        -0.291614
1699531200.000,2023-11-09 12:00:00,         0.398095,        -0.272139,        -0.289266
1699617600.000,2023-11-10 12:00:00,         0.397327,        -0.275420,        -0.276766
1699704000.000,2023-11-11 12:00:00,         0.396875,        -0.276707,        -0.293913
1699790400.000,2023-11-12 12:00:00,         0.398676,        -0.280484,        -0.277685
1699876800.000,2023-11-13 12:00:00,         0.399573,        -0.280800,        -0.255660
1699963200.000,2023-11-14 12:00:00,         0.405764,        -0.273912,        -0.268622
1700049600.000,2023-11-15 12:00:00,         0.399229,        -0.281065,        -0.253512
1700136000.000,2023-11-16 12:00:00,         0.399475,        -0.276658,        -0.239689
1700222400.000,2023-11-17 12:00:00,         0.398253,        -0.274670,        -0.257280
1700308800.000,2023-11-18 12:00:00,         0.400048,        -0.266789,        -0.234602
1700395200.000,2023-11-19 12:00:00,         0.401882,        -0.269678,        -0.260566
1700481600.000,2023-11-20 12:00:00,         0.399714,        -0.271982,        -0.242185
1700568000.000,2023-11-21 12:00:00,         0.399657,        -0.274234,        -0.247408
1700654400.000,2023-11-22 12:00:00,         0.395296,        -0.274145,        -0.231503
1700740800.000,2023-11-23 12:00:00,         0.398112,        -0.276131,        -0.237837
1700827200.000,2023-11-24 12:00:00,         0.400633,        -0.273598,        -0.223077
1700913600.000,2023-11-25 12:00:00,         0.399871,        -0.276379,        -0.213726
1701086400.000,2023-11-27 12:00:00,         0.398612,        -0.284770,        -0.209259
1701172800.000,2023-11-28 12:00:00,         0.400465,        -0.281283,        -0.218676
1701259200.000,2023-11-29 12:00:00,         0.400089,        -0.284087,        -0.222437
1701345600.000,2023-11-30 12:00:00,         0.400296,        -0.289889,        -0.205299
1701432000.000,2023-12-01 12:00:00,         0.401885,        -0.289502,        -0.201936
1701518400.000,2023-12-02 12:00:00,         0.396118,        -0.287341,        -0.210779
1701604800.000,2023-12-03 12:00:00,         0.397572,        -0.282463,        -0.206987
1701691200.000,2023-12-04 12:00:00,         0.396950,        -0.282349,        -0.213642
1701777600.000,2023-12-05 12:00:00,         0.402207,        -0.292339,        -0.181447
