#reqtime=1732320273.221,2024-11-23 00:04:33.221,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=438&dataTypes.0=1099.5926440395415&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CALS_east,CALS_north,CALS_up
1672056000.000,2022-12-26 12:00:00,        -0.269507,         0.176480,        -1.186145
1672142400.000,2022-12-27 12:00:00,        -0.269784,         0.178461,        -1.183946
1672228800.000,2022-12-28 12:00:00,        -0.266864,         0.175753,        -1.195186
1672315200.000,2022-12-29 12:00:00,        -0.270402,         0.176138,        -1.180807
1672401600.000,2022-12-30 12:00:00,        -0.271417,         0.177158,        -1.183142
1672488000.000,2022-12-31 12:00:00,        -0.264598,         0.174347,        -1.186373
1672574400.000,2023-01-01 12:00:00,        -0.264979,         0.174839,        -1.165478
1672660800.000,2023-01-02 12:00:00,        -0.268252,         0.173391,        -1.183906
1672747200.000,2023-01-03 12:00:00,        -0.265103,         0.171996,        -1.171450
1672833600.000,2023-01-04 12:00:00,        -0.266872,         0.173387,        -1.167436
1672920000.000,2023-01-05 12:00:00,        -0.264302,         0.174326,        -1.171674
1673006400.000,2023-01-06 12:00:00,        -0.230217,         0.176963,        -1.190029
1673092800.000,2023-01-07 12:00:00,        -0.234035,         0.179347,        -1.209624
1673179200.000,2023-01-08 12:00:00,        -0.236391,         0.174792,        -1.207061
1673265600.000,2023-01-09 12:00:00,        -0.241211,         0.176884,        -1.196632
1673352000.000,2023-01-10 12:00:00,        -0.233978,         0.172633,        -1.201170
1673438400.000,2023-01-11 12:00:00,        -0.237032,         0.176182,        -1.208310
1673524800.000,2023-01-12 12:00:00,        -0.239805,         0.178355,        -1.214194
1673611200.000,2023-01-13 12:00:00,        -0.238707,         0.175007,        -1.199634
1673697600.000,2023-01-14 12:00:00,        -0.239392,         0.175322,        -1.204263
1673784000.000,2023-01-15 12:00:00,        -0.240744,         0.177276,        -1.196690
1673870400.000,2023-01-16 12:00:00,        -0.237683,         0.177642,        -1.208016
1673956800.000,2023-01-17 12:00:00,        -0.242220,         0.176188,        -1.205099
1674043200.000,2023-01-18 12:00:00,        -0.237192,         0.175663,        -1.203523
1674129600.000,2023-01-19 12:00:00,        -0.239003,         0.175085,        -1.204544
1674216000.000,2023-01-20 12:00:00,        -0.237668,         0.168888,        -1.205060
1674302400.000,2023-01-21 12:00:00,        -0.234940,         0.169715,        -1.212316
1674388800.000,2023-01-22 12:00:00,        -0.246226,         0.178566,        -1.201647
1674475200.000,2023-01-23 12:00:00,        -0.243243,         0.178859,        -1.194833
1674561600.000,2023-01-24 12:00:00,        -0.243435,         0.177640,        -1.209476
1674648000.000,2023-01-25 12:00:00,        -0.241022,         0.179399,        -1.185147
1674734400.000,2023-01-26 12:00:00,        -0.240436,         0.178483,        -1.212810
1674820800.000,2023-01-27 12:00:00,        -0.243585,         0.178104,        -1.221011
1674907200.000,2023-01-28 12:00:00,        -0.244555,         0.180577,        -1.205254
1674993600.000,2023-01-29 12:00:00,        -0.243874,         0.180475,        -1.214366
1675080000.000,2023-01-30 12:00:00,        -0.244209,         0.180905,        -1.214233
1675166400.000,2023-01-31 12:00:00,        -0.246427,         0.178295,        -1.216646
1675252800.000,2023-02-01 12:00:00,        -0.247371,         0.176413,        -1.218818
1675339200.000,2023-02-02 12:00:00,        -0.247944,         0.176802,        -1.220107
1675425600.000,2023-02-03 12:00:00,        -0.247006,         0.178354,        -1.213592
1675512000.000,2023-02-04 12:00:00,        -0.239891,         0.181836,        -1.238971
1675598400.000,2023-02-05 12:00:00,        -0.242871,         0.182301,        -1.216729
1675684800.000,2023-02-06 12:00:00,        -0.242638,         0.177845,        -1.204999
1675771200.000,2023-02-07 12:00:00,        -0.241299,         0.179788,        -1.225354
1675857600.000,2023-02-08 12:00:00,        -0.239570,         0.182899,        -1.232665
1675944000.000,2023-02-09 12:00:00,        -0.244222,         0.180672,        -1.224105
1676030400.000,2023-02-10 12:00:00,        -0.244203,         0.177835,        -1.223629
1676203200.000,2023-02-12 12:00:00,        -0.244588,         0.177847,        -1.212969
1676289600.000,2023-02-13 12:00:00,        -0.242513,         0.178778,        -1.221878
1676376000.000,2023-02-14 12:00:00,        -0.242527,         0.177356,        -1.208416
1676462400.000,2023-02-15 12:00:00,        -0.244187,         0.176794,        -1.212570
1676548800.000,2023-02-16 12:00:00,        -0.242716,         0.174372,        -1.193698
1676635200.000,2023-02-17 12:00:00,        -0.241910,         0.176011,        -1.211907
1676721600.000,2023-02-18 12:00:00,        -0.250193,         0.179278,        -1.228197
1676808000.000,2023-02-19 12:00:00,        -0.248553,         0.179105,        -1.219512
1676894400.000,2023-02-20 12:00:00,        -0.242247,         0.177518,        -1.229953
1676980800.000,2023-02-21 12:00:00,        -0.243914,         0.178982,        -1.222648
1677067200.000,2023-02-22 12:00:00,        -0.239323,         0.176938,        -1.215807
1677153600.000,2023-02-23 12:00:00,        -0.242303,         0.176818,        -1.223366
1677240000.000,2023-02-24 12:00:00,        -0.241471,         0.178257,        -1.218873
1677326400.000,2023-02-25 12:00:00,        -0.239504,         0.174430,        -1.237725
1677412800.000,2023-02-26 12:00:00,        -0.234682,         0.177043,        -1.216028
1677499200.000,2023-02-27 12:00:00,        -0.235190,         0.177220,        -1.226592
1677585600.000,2023-02-28 12:00:00,        -0.242948,         0.179150,        -1.202118
1677672000.000,2023-03-01 12:00:00,        -0.238115,         0.177931,        -1.210397
1677758400.000,2023-03-02 12:00:00,        -0.230703,         0.173746,        -1.230022
1677844800.000,2023-03-03 12:00:00,        -0.234915,         0.175085,        -1.205874
1677931200.000,2023-03-04 12:00:00,        -0.238591,         0.176274,        -1.209030
1678017600.000,2023-03-05 12:00:00,        -0.236747,         0.172652,        -1.200610
1678104000.000,2023-03-06 12:00:00,        -0.241531,         0.174559,        -1.183532
1678190400.000,2023-03-07 12:00:00,        -0.235736,         0.174464,        -1.194431
1678276800.000,2023-03-08 12:00:00,        -0.238544,         0.172130,        -1.207394
1678363200.000,2023-03-09 12:00:00,        -0.230802,         0.168312,        -1.149101
1678449600.000,2023-03-10 12:00:00,        -0.230674,         0.168034,        -1.189179
1678536000.000,2023-03-11 12:00:00,        -0.221928,         0.165899,        -1.173867
1678622400.000,2023-03-12 12:00:00,        -0.212993,         0.145485,        -1.169754
1678708800.000,2023-03-13 12:00:00,        -0.214809,         0.153828,        -1.170159
1678795200.000,2023-03-14 12:00:00,        -0.221202,         0.152062,        -1.176916
1678881600.000,2023-03-15 12:00:00,        -0.214289,         0.151050,        -1.169102
1678968000.000,2023-03-16 12:00:00,        -0.210465,         0.151692,        -1.168222
1679054400.000,2023-03-17 12:00:00,        -0.211737,         0.156506,        -1.158952
1679140800.000,2023-03-18 12:00:00,        -0.206850,         0.153172,        -1.161578
1679227200.000,2023-03-19 12:00:00,        -0.207000,         0.150790,        -1.151538
1679313600.000,2023-03-20 12:00:00,        -0.210795,         0.154048,        -1.155379
1679400000.000,2023-03-21 12:00:00,        -0.209878,         0.154240,        -1.164631
1679486400.000,2023-03-22 12:00:00,        -0.203074,         0.147861,        -1.157243
1679572800.000,2023-03-23 12:00:00,        -0.208892,         0.154577,        -1.160854
1679659200.000,2023-03-24 12:00:00,        -0.215115,         0.157591,        -1.163443
1679745600.000,2023-03-25 12:00:00,        -0.208586,         0.154257,        -1.151385
1679832000.000,2023-03-26 12:00:00,        -0.208586,         0.156631,        -1.160444
1679918400.000,2023-03-27 12:00:00,        -0.208473,         0.154113,        -1.150462
1680004800.000,2023-03-28 12:00:00,        -0.205446,         0.150054,        -1.154596
1680091200.000,2023-03-29 12:00:00,        -0.203535,         0.150455,        -1.138986
1680177600.000,2023-03-30 12:00:00,        -0.206596,         0.150813,        -1.153181
1680264000.000,2023-03-31 12:00:00,        -0.209021,         0.154643,        -1.145383
1680350400.000,2023-04-01 12:00:00,        -0.208407,         0.152885,        -1.150654
1680436800.000,2023-04-02 12:00:00,        -0.206141,         0.154650,        -1.138942
1680523200.000,2023-04-03 12:00:00,        -0.203931,         0.150827,        -1.143655
1680609600.000,2023-04-04 12:00:00,        -0.205661,         0.155177,        -1.144687
1680696000.000,2023-04-05 12:00:00,        -0.196992,         0.150496,        -1.165155
1680782400.000,2023-04-06 12:00:00,        -0.205212,         0.158804,        -1.160654
1680868800.000,2023-04-07 12:00:00,        -0.205117,         0.155295,        -1.165531
1680955200.000,2023-04-08 12:00:00,        -0.209155,         0.152704,        -1.138566
1681041600.000,2023-04-09 12:00:00,        -0.206427,         0.158441,        -1.171480
1681128000.000,2023-04-10 12:00:00,        -0.202472,         0.164807,        -1.174399
1681214400.000,2023-04-11 12:00:00,        -0.206779,         0.154042,        -1.160358
1681300800.000,2023-04-12 12:00:00,        -0.202101,         0.155535,        -1.173338
1681387200.000,2023-04-13 12:00:00,        -0.205853,         0.153697,        -1.141722
1681473600.000,2023-04-14 12:00:00,        -0.196930,         0.153074,        -1.154529
1681560000.000,2023-04-15 12:00:00,        -0.201444,         0.155421,        -1.160422
1681646400.000,2023-04-16 12:00:00,        -0.201568,         0.153121,        -1.132003
1681732800.000,2023-04-17 12:00:00,        -0.197745,         0.151552,        -1.121658
1681819200.000,2023-04-18 12:00:00,        -0.193129,         0.148003,        -1.135680
1681905600.000,2023-04-19 12:00:00,        -0.197438,         0.150820,        -1.155661
1681992000.000,2023-04-20 12:00:00,        -0.194615,         0.149423,        -1.132241
1682078400.000,2023-04-21 12:00:00,        -0.199107,         0.149237,        -1.131484
1682164800.000,2023-04-22 12:00:00,        -0.199004,         0.150693,        -1.142925
1682251200.000,2023-04-23 12:00:00,        -0.199358,         0.148856,        -1.132338
1682337600.000,2023-04-24 12:00:00,        -0.196880,         0.147144,        -1.129601
1682424000.000,2023-04-25 12:00:00,        -0.193115,         0.148179,        -1.139823
1682510400.000,2023-04-26 12:00:00,        -0.190933,         0.149735,        -1.122289
1682596800.000,2023-04-27 12:00:00,        -0.192291,         0.146068,        -1.118047
1682683200.000,2023-04-28 12:00:00,        -0.186679,         0.147491,        -1.120028
1682769600.000,2023-04-29 12:00:00,        -0.190182,         0.144545,        -1.110136
1682856000.000,2023-04-30 12:00:00,        -0.181860,         0.150682,        -1.132460
1682942400.000,2023-05-01 12:00:00,        -0.189630,         0.149720,        -1.109702
1683028800.000,2023-05-02 12:00:00,        -0.185866,         0.142798,        -1.111704
1683115200.000,2023-05-03 12:00:00,        -0.180445,         0.143026,        -1.098221
1683201600.000,2023-05-04 12:00:00,        -0.185685,         0.145152,        -1.134213
1683288000.000,2023-05-05 12:00:00,        -0.183027,         0.146685,        -1.116318
1683374400.000,2023-05-06 12:00:00,        -0.182143,         0.148152,        -1.117408
1683460800.000,2023-05-07 12:00:00,        -0.181636,         0.145315,        -1.114324
1683547200.000,2023-05-08 12:00:00,        -0.176442,         0.154393,        -1.119761
1683633600.000,2023-05-09 12:00:00,        -0.179142,         0.151498,        -1.121067
1683720000.000,2023-05-10 12:00:00,        -0.182496,         0.149825,        -1.107143
1683806400.000,2023-05-11 12:00:00,        -0.182112,         0.145422,        -1.097236
1683892800.000,2023-05-12 12:00:00,        -0.177188,         0.143311,        -1.089721
1683979200.000,2023-05-13 12:00:00,        -0.176684,         0.140331,        -1.075918
1684065600.000,2023-05-14 12:00:00,        -0.175208,         0.143121,        -1.075957
1684152000.000,2023-05-15 12:00:00,        -0.180342,         0.143687,        -1.061024
1684238400.000,2023-05-16 12:00:00,        -0.179712,         0.141704,        -1.074875
1684324800.000,2023-05-17 12:00:00,        -0.180054,         0.145670,        -1.100729
1684411200.000,2023-05-18 12:00:00,        -0.177200,         0.141893,        -1.084272
1684497600.000,2023-05-19 12:00:00,        -0.177402,         0.140822,        -1.080394
1684584000.000,2023-05-20 12:00:00,        -0.175127,         0.141136,        -1.077939
1684670400.000,2023-05-21 12:00:00,        -0.170744,         0.142770,        -1.088097
1684756800.000,2023-05-22 12:00:00,        -0.169870,         0.145291,        -1.085265
1684843200.000,2023-05-23 12:00:00,        -0.163924,         0.144516,        -1.105984
1684929600.000,2023-05-24 12:00:00,        -0.170268,         0.141278,        -1.096775
1685016000.000,2023-05-25 12:00:00,        -0.172807,         0.141829,        -1.106824
1685102400.000,2023-05-26 12:00:00,        -0.169892,         0.145035,        -1.069460
1685188800.000,2023-05-27 12:00:00,        -0.168069,         0.143810,        -1.071705
1685275200.000,2023-05-28 12:00:00,        -0.169725,         0.141714,        -1.069667
1685361600.000,2023-05-29 12:00:00,        -0.168273,         0.141600,        -1.062622
1685448000.000,2023-05-30 12:00:00,        -0.166469,         0.139371,        -1.060948
1685534400.000,2023-05-31 12:00:00,        -0.170318,         0.136895,        -1.057010
1685620800.000,2023-06-01 12:00:00,        -0.167569,         0.138226,        -1.057795
1685707200.000,2023-06-02 12:00:00,        -0.166371,         0.139263,        -1.067671
1685793600.000,2023-06-03 12:00:00,        -0.167109,         0.143013,        -1.077183
1685880000.000,2023-06-04 12:00:00,        -0.165557,         0.143169,        -1.080403
1685966400.000,2023-06-05 12:00:00,        -0.164017,         0.141213,        -1.073738
1686052800.000,2023-06-06 12:00:00,        -0.165964,         0.141621,        -1.072716
1686139200.000,2023-06-07 12:00:00,        -0.135699,         0.131619,        -1.071893
1686225600.000,2023-06-08 12:00:00,        -0.060024,         0.112519,        -1.094332
1686312000.000,2023-06-09 12:00:00,        -0.068454,         0.116853,        -1.108558
1686398400.000,2023-06-10 12:00:00,        -0.070353,         0.119844,        -1.119709
1686484800.000,2023-06-11 12:00:00,        -0.070840,         0.119805,        -1.108965
1686571200.000,2023-06-12 12:00:00,        -0.073341,         0.116367,        -1.120552
1686657600.000,2023-06-13 12:00:00,        -0.077656,         0.114223,        -1.133746
1686744000.000,2023-06-14 12:00:00,        -0.076407,         0.116339,        -1.104777
1686830400.000,2023-06-15 12:00:00,        -0.076727,         0.120359,        -1.118762
1686916800.000,2023-06-16 12:00:00,        -0.071946,         0.115881,        -1.106980
1687003200.000,2023-06-17 12:00:00,        -0.078085,         0.116191,        -1.123410
1687089600.000,2023-06-18 12:00:00,        -0.078472,         0.114860,        -1.122900
1687176000.000,2023-06-19 12:00:00,        -0.082145,         0.119298,        -1.108826
1687262400.000,2023-06-20 12:00:00,        -0.089851,         0.118652,        -1.114515
1687348800.000,2023-06-21 12:00:00,        -0.082524,         0.118398,        -1.124557
1687435200.000,2023-06-22 12:00:00,        -0.079090,         0.116764,        -1.141590
1687521600.000,2023-06-23 12:00:00,        -0.073092,         0.118503,        -1.122475
1687608000.000,2023-06-24 12:00:00,        -0.074232,         0.114412,        -1.120881
1687694400.000,2023-06-25 12:00:00,        -0.073761,         0.115451,        -1.118011
1687780800.000,2023-06-26 12:00:00,        -0.070625,         0.116659,        -1.118092
1687867200.000,2023-06-27 12:00:00,        -0.069836,         0.112100,        -1.123200
1687953600.000,2023-06-28 12:00:00,        -0.065760,         0.113699,        -1.114446
1688040000.000,2023-06-29 12:00:00,        -0.069540,         0.113941,        -1.090818
1688126400.000,2023-06-30 12:00:00,        -0.071308,         0.113290,        -1.103210
1688212800.000,2023-07-01 12:00:00,        -0.061558,         0.117038,        -1.099776
1688299200.000,2023-07-02 12:00:00,        -0.066687,         0.111648,        -1.103903
1688385600.000,2023-07-03 12:00:00,        -0.060700,         0.113541,        -1.091770
1688472000.000,2023-07-04 12:00:00,        -0.064715,         0.116520,        -1.086973
1688558400.000,2023-07-05 12:00:00,        -0.063063,         0.113763,        -1.073149
1688644800.000,2023-07-06 12:00:00,        -0.064827,         0.107528,        -1.082490
1688731200.000,2023-07-07 12:00:00,        -0.062948,         0.107760,        -1.081399
1688817600.000,2023-07-08 12:00:00,        -0.055176,         0.107592,        -1.081806
1688904000.000,2023-07-09 12:00:00,        -0.055710,         0.111027,        -1.105670
1688990400.000,2023-07-10 12:00:00,        -0.063128,         0.107634,        -1.086519
1689076800.000,2023-07-11 12:00:00,        -0.062004,         0.108300,        -1.071818
1689163200.000,2023-07-12 12:00:00,        -0.057878,         0.107126,        -1.068940
1689249600.000,2023-07-13 12:00:00,        -0.058945,         0.110768,        -1.076100
1689422400.000,2023-07-15 12:00:00,        -0.053017,         0.109453,        -1.074849
1689508800.000,2023-07-16 12:00:00,        -0.053486,         0.104201,        -1.060490
1689595200.000,2023-07-17 12:00:00,        -0.050676,         0.105040,        -1.054835
1689681600.000,2023-07-18 12:00:00,        -0.052496,         0.105381,        -1.074639
1689768000.000,2023-07-19 12:00:00,        -0.048797,         0.107577,        -1.048140
1689854400.000,2023-07-20 12:00:00,        -0.047109,         0.109166,        -1.055187
1689940800.000,2023-07-21 12:00:00,        -0.046894,         0.107288,        -1.041985
1690027200.000,2023-07-22 12:00:00,        -0.048716,         0.105511,        -1.046409
1690113600.000,2023-07-23 12:00:00,        -0.046539,         0.107345,        -1.060045
1690200000.000,2023-07-24 12:00:00,        -0.050156,         0.110850,        -1.050836
1690286400.000,2023-07-25 12:00:00,        -0.047576,         0.107206,        -1.052240
1690372800.000,2023-07-26 12:00:00,        -0.043527,         0.106536,        -1.045545
1690459200.000,2023-07-27 12:00:00,        -0.041846,         0.107500,        -1.047032
1690545600.000,2023-07-28 12:00:00,        -0.035543,         0.108211,        -1.044329
1690632000.000,2023-07-29 12:00:00,        -0.041426,         0.107289,        -1.049573
1690718400.000,2023-07-30 12:00:00,        -0.038318,         0.106199,        -1.041707
1690804800.000,2023-07-31 12:00:00,        -0.038899,         0.103180,        -1.044001
1690891200.000,2023-08-01 12:00:00,        -0.035983,         0.110374,        -1.040520
1690977600.000,2023-08-02 12:00:00,        -0.033130,         0.108577,        -1.050934
1691064000.000,2023-08-03 12:00:00,        -0.041548,         0.106611,        -1.032449
1691150400.000,2023-08-04 12:00:00,        -0.038019,         0.100440,        -1.050258
1691236800.000,2023-08-05 12:00:00,        -0.035620,         0.100581,        -1.020731
1691323200.000,2023-08-06 12:00:00,        -0.034576,         0.099935,        -1.009700
1691409600.000,2023-08-07 12:00:00,        -0.031911,         0.099943,        -1.012000
1691496000.000,2023-08-08 12:00:00,        -0.033532,         0.102693,        -1.025108
1691582400.000,2023-08-09 12:00:00,        -0.031264,         0.102939,        -1.028902
1691668800.000,2023-08-10 12:00:00,        -0.021504,         0.106824,        -1.029290
1691755200.000,2023-08-11 12:00:00,        -0.027756,         0.103994,        -1.015137
1691841600.000,2023-08-12 12:00:00,        -0.025216,         0.101266,        -1.014744
1691928000.000,2023-08-13 12:00:00,        -0.024855,         0.099633,        -0.989951
1692014400.000,2023-08-14 12:00:00,        -0.020545,         0.098982,        -1.017026
1692100800.000,2023-08-15 12:00:00,        -0.015457,         0.098081,        -0.990538
1692187200.000,2023-08-16 12:00:00,        -0.012390,         0.101428,        -0.990263
1692273600.000,2023-08-17 12:00:00,        -0.019316,         0.100605,        -0.977662
1692360000.000,2023-08-18 12:00:00,        -0.016000,         0.099165,        -0.981444
1692446400.000,2023-08-19 12:00:00,        -0.020296,         0.094632,        -0.989579
1692532800.000,2023-08-20 12:00:00,        -0.019076,         0.094033,        -0.985516
1692619200.000,2023-08-21 12:00:00,        -0.012829,         0.088538,        -0.964021
1692705600.000,2023-08-22 12:00:00,        -0.009841,         0.097665,        -0.991345
1692792000.000,2023-08-23 12:00:00,        -0.008902,         0.096827,        -0.980572
1692878400.000,2023-08-24 12:00:00,        -0.015167,         0.093386,        -0.967118
1692964800.000,2023-08-25 12:00:00,        -0.016284,         0.093401,        -0.963575
1693051200.000,2023-08-26 12:00:00,        -0.012949,         0.094246,        -0.973538
1693137600.000,2023-08-27 12:00:00,        -0.013643,         0.095253,        -0.974704
1693224000.000,2023-08-28 12:00:00,        -0.010686,         0.096847,        -0.972692
1693310400.000,2023-08-29 12:00:00,        -0.013448,         0.099803,        -0.961919
1693396800.000,2023-08-30 12:00:00,        -0.010540,         0.097798,        -0.969427
1693483200.000,2023-08-31 12:00:00,        -0.009273,         0.101211,        -0.968236
1693569600.000,2023-09-01 12:00:00,        -0.004067,         0.100759,        -0.965648
1693656000.000,2023-09-02 12:00:00,        -0.002958,         0.108671,        -0.986718
1693742400.000,2023-09-03 12:00:00,        -0.007486,         0.104874,        -0.966928
1693828800.000,2023-09-04 12:00:00,        -0.004125,         0.100445,        -0.948440
1693915200.000,2023-09-05 12:00:00,        -0.001990,         0.102017,        -0.979603
1694001600.000,2023-09-06 12:00:00,        -0.000860,         0.102369,        -0.966164
1694088000.000,2023-09-07 12:00:00,        -0.004317,         0.104956,        -0.946385
1694174400.000,2023-09-08 12:00:00,        -0.002734,         0.107323,        -0.962067
1694260800.000,2023-09-09 12:00:00,        -0.002988,         0.108958,        -0.961144
1694347200.000,2023-09-10 12:00:00,         0.005514,         0.115814,        -0.968860
1694433600.000,2023-09-11 12:00:00,        -0.174796,        -0.028537,        -1.121635
1694520000.000,2023-09-12 12:00:00,        -0.185244,        -0.029281,        -1.178069
1694606400.000,2023-09-13 12:00:00,        -0.189953,        -0.025182,        -1.206998
1694692800.000,2023-09-14 12:00:00,        -0.198183,        -0.024399,        -1.191802
1694779200.000,2023-09-15 12:00:00,        -0.195948,        -0.026142,        -1.212768
1694865600.000,2023-09-16 12:00:00,        -0.198832,        -0.027671,        -1.194766
1694952000.000,2023-09-17 12:00:00,        -0.199408,        -0.032133,        -1.188455
1695038400.000,2023-09-18 12:00:00,        -0.192274,        -0.031159,        -1.325708
1695124800.000,2023-09-19 12:00:00,        -0.194815,        -0.035701,        -1.323250
1695211200.000,2023-09-20 12:00:00,        -0.193578,        -0.036760,        -1.322904
1695297600.000,2023-09-21 12:00:00,        -0.187899,        -0.034647,        -1.327916
1695384000.000,2023-09-22 12:00:00,        -0.186190,        -0.043747,        -1.328214
1695470400.000,2023-09-23 12:00:00,        -0.189434,        -0.041479,        -1.326479
1695556800.000,2023-09-24 12:00:00,        -0.185777,        -0.038631,        -1.331786
1695643200.000,2023-09-25 12:00:00,        -0.188247,        -0.042299,        -1.314514
1695729600.000,2023-09-26 12:00:00,        -0.180089,        -0.042480,        -1.305760
1695816000.000,2023-09-27 12:00:00,        -0.172912,        -0.044181,        -1.303837
1695902400.000,2023-09-28 12:00:00,        -0.177308,        -0.045444,        -1.280866
1695988800.000,2023-09-29 12:00:00,        -0.182045,        -0.040128,        -1.293096
1696075200.000,2023-09-30 12:00:00,        -0.175642,        -0.039226,        -1.312133
1696161600.000,2023-10-01 12:00:00,        -0.175921,        -0.033625,        -1.306869
1696248000.000,2023-10-02 12:00:00,        -0.177831,        -0.035081,        -1.297472
1696334400.000,2023-10-03 12:00:00,        -0.177185,        -0.034811,        -1.275945
1696420800.000,2023-10-04 12:00:00,        -0.175969,        -0.033813,        -1.273570
1696507200.000,2023-10-05 12:00:00,        -0.173844,        -0.029394,        -1.274119
1696593600.000,2023-10-06 12:00:00,        -0.170964,        -0.021410,        -1.270168
1696680000.000,2023-10-07 12:00:00,        -0.169280,        -0.015447,        -1.283714
1696766400.000,2023-10-08 12:00:00,        -0.167054,        -0.015089,        -1.288743
1696852800.000,2023-10-09 12:00:00,        -0.162475,        -0.009239,        -1.267349
1696939200.000,2023-10-10 12:00:00,        -0.167564,        -0.012768,        -1.268924
1697025600.000,2023-10-11 12:00:00,        -0.169128,        -0.011906,        -1.255851
1697112000.000,2023-10-12 12:00:00,        -0.166641,        -0.009493,        -1.268559
1697198400.000,2023-10-13 12:00:00,        -0.162769,        -0.002536,        -1.268334
1697284800.000,2023-10-14 12:00:00,        -0.170674,        -0.008554,        -1.261933
1697371200.000,2023-10-15 12:00:00,        -0.172477,        -0.006241,        -1.263833
1697457600.000,2023-10-16 12:00:00,        -0.166254,        -0.006623,        -1.264044
1697544000.000,2023-10-17 12:00:00,        -0.168065,        -0.010035,        -1.246897
1697630400.000,2023-10-18 12:00:00,        -0.167805,        -0.005342,        -1.245413
1697716800.000,2023-10-19 12:00:00,        -0.165144,        -0.000348,        -1.259421
1697803200.000,2023-10-20 12:00:00,        -0.165223,        -0.001017,        -1.251217
1697889600.000,2023-10-21 12:00:00,        -0.164976,        -0.003759,        -1.245868
1697976000.000,2023-10-22 12:00:00,        -0.167054,        -0.004415,        -1.230832
1698062400.000,2023-10-23 12:00:00,        -0.168885,        -0.010439,        -1.235603
1698148800.000,2023-10-24 12:00:00,        -0.171419,        -0.001067,        -1.227616
1698235200.000,2023-10-25 12:00:00,        -0.170023,         0.002560,        -1.251438
1698321600.000,2023-10-26 12:00:00,        -0.162288,        -0.001846,        -1.236360
1698408000.000,2023-10-27 12:00:00,        -0.164825,         0.005660,        -1.235674
1698494400.000,2023-10-28 12:00:00,        -0.165822,         0.002589,        -1.247448
1698580800.000,2023-10-29 12:00:00,        -0.164967,         0.002529,        -1.240591
1698667200.000,2023-10-30 12:00:00,        -0.166097,         0.003140,        -1.239974
1698753600.000,2023-10-31 12:00:00,        -0.163021,         0.004258,        -1.251945
1698840000.000,2023-11-01 12:00:00,        -0.164907,         0.004389,        -1.229091
1698926400.000,2023-11-02 12:00:00,        -0.166320,         0.004538,        -1.247620
1699012800.000,2023-11-03 12:00:00,        -0.170555,         0.007614,        -1.236980
1699099200.000,2023-11-04 12:00:00,        -0.170324,         0.008736,        -1.253000
1699185600.000,2023-11-05 12:00:00,        -0.159207,         0.012160,        -1.250846
1699272000.000,2023-11-06 12:00:00,        -0.162864,         0.008372,        -1.258518
1699358400.000,2023-11-07 12:00:00,        -0.158364,         0.003711,        -1.235570
1699444800.000,2023-11-08 12:00:00,        -0.157046,         0.003443,        -1.235638
1699531200.000,2023-11-09 12:00:00,        -0.153492,         0.000105,        -1.223630
1699617600.000,2023-11-10 12:00:00,        -0.150239,        -0.002483,        -1.223832
1699704000.000,2023-11-11 12:00:00,        -0.151713,         0.000684,        -1.252457
1699790400.000,2023-11-12 12:00:00,        -0.147863,         0.010625,        -1.233238
1699963200.000,2023-11-14 12:00:00,        -0.147942,         0.014045,        -1.239445
1700049600.000,2023-11-15 12:00:00,        -0.153086,         0.017343,        -1.232386
1700136000.000,2023-11-16 12:00:00,        -0.158876,         0.021398,        -1.237443
1700222400.000,2023-11-17 12:00:00,        -0.159984,         0.022328,        -1.251468
1700308800.000,2023-11-18 12:00:00,        -0.160220,         0.020423,        -1.228168
1700395200.000,2023-11-19 12:00:00,        -0.161135,         0.017719,        -1.224481
1700481600.000,2023-11-20 12:00:00,        -0.159892,         0.020184,        -1.202819
1700568000.000,2023-11-21 12:00:00,        -0.156624,         0.018283,        -1.219124
1700654400.000,2023-11-22 12:00:00,        -0.158271,         0.021189,        -1.200444
1700740800.000,2023-11-23 12:00:00,        -0.154642,         0.021435,        -1.206786
1700827200.000,2023-11-24 12:00:00,        -0.153137,         0.026040,        -1.209499
1700913600.000,2023-11-25 12:00:00,        -0.154372,         0.023231,        -1.200710
1701000000.000,2023-11-26 12:00:00,        -0.146458,         0.026439,        -1.210193
