#reqtime=1732323739.116,2024-11-23 01:02:19.116,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=358&dataTypes.0=1132.0759046105668&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,NPIT_east,NPIT_north,NPIT_up
1475064000.000,2016-09-28 12:00:00,        -0.024456,         0.245547,         0.452235
1475150400.000,2016-09-29 12:00:00,        -0.019813,         0.247675,         0.452573
1475236800.000,2016-09-30 12:00:00,        -0.021944,         0.249945,         0.447502
1475323200.000,2016-10-01 12:00:00,        -0.022982,         0.250103,         0.455244
1475409600.000,2016-10-02 12:00:00,        -0.024443,         0.254293,         0.461849
1475496000.000,2016-10-03 12:00:00,        -0.022552,         0.248094,         0.445754
1475582400.000,2016-10-04 12:00:00,        -0.019805,         0.245195,         0.442957
1475668800.000,2016-10-05 12:00:00,        -0.016335,         0.240625,         0.434780
1475755200.000,2016-10-06 12:00:00,        -0.021523,         0.237630,         0.441445
1475841600.000,2016-10-07 12:00:00,        -0.021251,         0.243278,         0.451964
1475928000.000,2016-10-08 12:00:00,        -0.023201,         0.246669,         0.451007
1476014400.000,2016-10-09 12:00:00,        -0.025144,         0.245646,         0.458854
1476100800.000,2016-10-10 12:00:00,        -0.026280,         0.248857,         0.456897
1476187200.000,2016-10-11 12:00:00,        -0.024562,         0.251843,         0.444880
1476273600.000,2016-10-12 12:00:00,        -0.024798,         0.258707,         0.456084
1476360000.000,2016-10-13 12:00:00,        -0.022569,         0.255110,         0.457621
1476446400.000,2016-10-14 12:00:00,        -0.026774,         0.256766,         0.461363
1476532800.000,2016-10-15 12:00:00,        -0.023992,         0.268670,         0.454974
1476619200.000,2016-10-16 12:00:00,        -0.025376,         0.259574,         0.462546
1476705600.000,2016-10-17 12:00:00,        -0.026524,         0.255839,         0.462482
1476792000.000,2016-10-18 12:00:00,        -0.021816,         0.253868,         0.449902
1476878400.000,2016-10-19 12:00:00,        -0.028245,         0.256446,         0.470595
1476964800.000,2016-10-20 12:00:00,        -0.026598,         0.253433,         0.457507
1477051200.000,2016-10-21 12:00:00,        -0.023658,         0.258083,         0.458640
1477137600.000,2016-10-22 12:00:00,        -0.025238,         0.249804,         0.451667
1477224000.000,2016-10-23 12:00:00,        -0.030461,         0.251901,         0.441794
1477396800.000,2016-10-25 12:00:00,        -0.024384,         0.252913,         0.471118
1477483200.000,2016-10-26 12:00:00,        -0.027177,         0.258119,         0.451943
1477569600.000,2016-10-27 12:00:00,        -0.024542,         0.255830,         0.437329
1477656000.000,2016-10-28 12:00:00,        -0.027332,         0.257602,         0.461707
1477742400.000,2016-10-29 12:00:00,        -0.026155,         0.256627,         0.469088
1477828800.000,2016-10-30 12:00:00,        -0.025900,         0.252955,         0.468565
1477915200.000,2016-10-31 12:00:00,        -0.023715,         0.255508,         0.478630
1478001600.000,2016-11-01 12:00:00,        -0.028211,         0.262457,         0.463544
1478088000.000,2016-11-02 12:00:00,        -0.020010,         0.263218,         0.458793
1478174400.000,2016-11-03 12:00:00,        -0.028393,         0.264432,         0.465924
1478260800.000,2016-11-04 12:00:00,        -0.026661,         0.267218,         0.452971
1478347200.000,2016-11-05 12:00:00,        -0.028371,         0.264250,         0.474445
1478433600.000,2016-11-06 12:00:00,        -0.030591,         0.254655,         0.480264
1478520000.000,2016-11-07 12:00:00,        -0.027086,         0.255465,         0.480425
1478606400.000,2016-11-08 12:00:00,        -0.026164,         0.258503,         0.468450
1478692800.000,2016-11-09 12:00:00,        -0.026530,         0.256273,         0.478473
1478779200.000,2016-11-10 12:00:00,        -0.025246,         0.259364,         0.470504
1478865600.000,2016-11-11 12:00:00,        -0.025236,         0.258021,         0.476356
1478952000.000,2016-11-12 12:00:00,        -0.025783,         0.256397,         0.470899
1479038400.000,2016-11-13 12:00:00,        -0.027277,         0.252232,         0.471558
1479124800.000,2016-11-14 12:00:00,        -0.031714,         0.260165,         0.466197
1479211200.000,2016-11-15 12:00:00,        -0.028851,         0.257540,         0.479712
1479297600.000,2016-11-16 12:00:00,        -0.028583,         0.256864,         0.468779
1479384000.000,2016-11-17 12:00:00,        -0.025734,         0.263552,         0.479304
1479470400.000,2016-11-18 12:00:00,        -0.024882,         0.258130,         0.469289
1479556800.000,2016-11-19 12:00:00,        -0.028967,         0.261383,         0.467395
1479643200.000,2016-11-20 12:00:00,        -0.026874,         0.259069,         0.471886
1479729600.000,2016-11-21 12:00:00,        -0.028241,         0.259985,         0.476454
1479816000.000,2016-11-22 12:00:00,        -0.027032,         0.260519,         0.474363
1479902400.000,2016-11-23 12:00:00,        -0.021096,         0.258362,         0.466983
1479988800.000,2016-11-24 12:00:00,        -0.025054,         0.260716,         0.487975
1480075200.000,2016-11-25 12:00:00,        -0.027720,         0.259817,         0.464010
1480161600.000,2016-11-26 12:00:00,        -0.029150,         0.261289,         0.475850
1480248000.000,2016-11-27 12:00:00,        -0.027829,         0.258289,         0.472421
1480334400.000,2016-11-28 12:00:00,        -0.027983,         0.258803,         0.471568
1480420800.000,2016-11-29 12:00:00,        -0.025537,         0.266523,         0.470444
1480507200.000,2016-11-30 12:00:00,        -0.021579,         0.259104,         0.488249
1480593600.000,2016-12-01 12:00:00,        -0.027271,         0.257187,         0.464826
1480680000.000,2016-12-02 12:00:00,        -0.029253,         0.261516,         0.470354
1480766400.000,2016-12-03 12:00:00,        -0.025215,         0.258275,         0.477115
1480852800.000,2016-12-04 12:00:00,        -0.027254,         0.255654,         0.466744
1480939200.000,2016-12-05 12:00:00,        -0.023584,         0.256969,         0.459195
1481025600.000,2016-12-06 12:00:00,        -0.026196,         0.250424,         0.450753
1481112000.000,2016-12-07 12:00:00,        -0.026134,         0.255540,         0.457773
1481198400.000,2016-12-08 12:00:00,        -0.025618,         0.260722,         0.467367
1481284800.000,2016-12-09 12:00:00,        -0.028514,         0.256760,         0.482133
1481371200.000,2016-12-10 12:00:00,        -0.027633,         0.260006,         0.480209
1481457600.000,2016-12-11 12:00:00,        -0.027891,         0.262041,         0.479558
1481544000.000,2016-12-12 12:00:00,        -0.025227,         0.258628,         0.482405
1481630400.000,2016-12-13 12:00:00,        -0.032906,         0.256339,         0.457697
1481716800.000,2016-12-14 12:00:00,        -0.024929,         0.254961,         0.469106
1481803200.000,2016-12-15 12:00:00,        -0.026668,         0.253888,         0.458012
1481889600.000,2016-12-16 12:00:00,        -0.028071,         0.256333,         0.460850
1481976000.000,2016-12-17 12:00:00,        -0.027713,         0.257680,         0.460306
1482062400.000,2016-12-18 12:00:00,        -0.026674,         0.261962,         0.464517
1482235200.000,2016-12-20 12:00:00,        -0.025382,         0.262225,         0.475492
1482321600.000,2016-12-21 12:00:00,        -0.024709,         0.260102,         0.466893
1482408000.000,2016-12-22 12:00:00,        -0.026001,         0.255261,         0.453777
1482494400.000,2016-12-23 12:00:00,        -0.026990,         0.258131,         0.466327
1482580800.000,2016-12-24 12:00:00,        -0.027906,         0.261600,         0.472080
1482667200.000,2016-12-25 12:00:00,        -0.024419,         0.270626,         0.463528
1482753600.000,2016-12-26 12:00:00,        -0.023921,         0.262053,         0.472603
1482840000.000,2016-12-27 12:00:00,        -0.024111,         0.263467,         0.470903
1482926400.000,2016-12-28 12:00:00,        -0.027467,         0.261392,         0.474727
1483012800.000,2016-12-29 12:00:00,        -0.024363,         0.266245,         0.464051
1483099200.000,2016-12-30 12:00:00,        -0.028225,         0.261333,         0.485234
1483185600.000,2016-12-31 12:00:00,        -0.025145,         0.261318,         0.470962
1483358400.000,2017-01-02 12:00:00,        -0.023885,         0.259421,         0.465462
1483444800.000,2017-01-03 12:00:00,        -0.025202,         0.258246,         0.465537
1483531200.000,2017-01-04 12:00:00,        -0.026299,         0.262698,         0.478039
1483617600.000,2017-01-05 12:00:00,        -0.027201,         0.265048,         0.461762
1483704000.000,2017-01-06 12:00:00,        -0.025765,         0.254729,         0.461035
1483790400.000,2017-01-07 12:00:00,        -0.026159,         0.255412,         0.472270
1483876800.000,2017-01-08 12:00:00,        -0.026221,         0.258049,         0.469345
1483963200.000,2017-01-09 12:00:00,        -0.025540,         0.260713,         0.473409
1484049600.000,2017-01-10 12:00:00,        -0.025749,         0.262384,         0.473222
1484136000.000,2017-01-11 12:00:00,        -0.027163,         0.262831,         0.462471
1484222400.000,2017-01-12 12:00:00,        -0.025917,         0.257946,         0.467644
1484308800.000,2017-01-13 12:00:00,        -0.024187,         0.258138,         0.459533
1484395200.000,2017-01-14 12:00:00,        -0.020336,         0.258020,         0.457216
1484481600.000,2017-01-15 12:00:00,        -0.023033,         0.254467,         0.464789
1484568000.000,2017-01-16 12:00:00,        -0.024002,         0.254642,         0.458985
1484654400.000,2017-01-17 12:00:00,        -0.023957,         0.250985,         0.450828
1484740800.000,2017-01-18 12:00:00,        -0.022099,         0.256339,         0.447656
1484827200.000,2017-01-19 12:00:00,        -0.024474,         0.258141,         0.467185
1484913600.000,2017-01-20 12:00:00,        -0.026334,         0.260079,         0.476217
1485000000.000,2017-01-21 12:00:00,        -0.024468,         0.264345,         0.478095
1485086400.000,2017-01-22 12:00:00,        -0.025027,         0.266736,         0.450348
1485172800.000,2017-01-23 12:00:00,        -0.026975,         0.263145,         0.468097
1485259200.000,2017-01-24 12:00:00,        -0.026523,         0.258968,         0.483389
1485345600.000,2017-01-25 12:00:00,        -0.022421,         0.268213,         0.475513
1485432000.000,2017-01-26 12:00:00,        -0.029451,         0.266480,         0.479490
1485518400.000,2017-01-27 12:00:00,        -0.027507,         0.266446,         0.481869
1485604800.000,2017-01-28 12:00:00,        -0.028957,         0.262081,         0.474996
1485691200.000,2017-01-29 12:00:00,        -0.027584,         0.263226,         0.472471
1485777600.000,2017-01-30 12:00:00,        -0.028329,         0.263022,         0.461327
1485864000.000,2017-01-31 12:00:00,        -0.028564,         0.263829,         0.467672
1485950400.000,2017-02-01 12:00:00,        -0.030426,         0.264488,         0.480187
1486036800.000,2017-02-02 12:00:00,        -0.026944,         0.263519,         0.469250
1486123200.000,2017-02-03 12:00:00,        -0.025157,         0.258253,         0.461621
1486209600.000,2017-02-04 12:00:00,        -0.025574,         0.261189,         0.462091
1486296000.000,2017-02-05 12:00:00,        -0.026180,         0.260059,         0.473317
1486382400.000,2017-02-06 12:00:00,        -0.025321,         0.262431,         0.461172
1486468800.000,2017-02-07 12:00:00,        -0.025211,         0.261723,         0.466353
1486555200.000,2017-02-08 12:00:00,        -0.024472,         0.260599,         0.466142
1486641600.000,2017-02-09 12:00:00,        -0.024141,         0.260218,         0.469818
1486728000.000,2017-02-10 12:00:00,        -0.027153,         0.262262,         0.484071
1486814400.000,2017-02-11 12:00:00,        -0.025319,         0.259427,         0.478918
1486987200.000,2017-02-13 12:00:00,        -0.024281,         0.261826,         0.472037
1487073600.000,2017-02-14 12:00:00,        -0.025285,         0.264507,         0.474732
1487160000.000,2017-02-15 12:00:00,        -0.026918,         0.266353,         0.476874
1487246400.000,2017-02-16 12:00:00,        -0.027431,         0.263324,         0.471873
1487332800.000,2017-02-17 12:00:00,        -0.025379,         0.262282,         0.471422
1487419200.000,2017-02-18 12:00:00,        -0.025040,         0.264639,         0.473266
1487505600.000,2017-02-19 12:00:00,        -0.024118,         0.267083,         0.472848
1487592000.000,2017-02-20 12:00:00,        -0.029011,         0.263603,         0.462243
1487678400.000,2017-02-21 12:00:00,        -0.025374,         0.275597,         0.473871
1487764800.000,2017-02-22 12:00:00,        -0.026406,         0.267984,         0.456758
1487851200.000,2017-02-23 12:00:00,        -0.028806,         0.266628,         0.470080
1487937600.000,2017-02-24 12:00:00,        -0.027559,         0.265437,         0.474117
1488024000.000,2017-02-25 12:00:00,        -0.027283,         0.263882,         0.483043
1488110400.000,2017-02-26 12:00:00,        -0.024049,         0.264800,         0.481125
1488196800.000,2017-02-27 12:00:00,        -0.028759,         0.263961,         0.480303
1488283200.000,2017-02-28 12:00:00,        -0.026241,         0.264083,         0.474463
1488369600.000,2017-03-01 12:00:00,        -0.024472,         0.261303,         0.477734
1488456000.000,2017-03-02 12:00:00,        -0.024504,         0.265026,         0.468831
1488542400.000,2017-03-03 12:00:00,        -0.025729,         0.263019,         0.464360
1488628800.000,2017-03-04 12:00:00,        -0.026234,         0.265861,         0.472899
1488715200.000,2017-03-05 12:00:00,        -0.026237,         0.267141,         0.483313
1488801600.000,2017-03-06 12:00:00,        -0.025090,         0.265449,         0.470524
1488888000.000,2017-03-07 12:00:00,        -0.024361,         0.261929,         0.473541
1488974400.000,2017-03-08 12:00:00,        -0.024224,         0.261673,         0.474573
1489060800.000,2017-03-09 12:00:00,        -0.026051,         0.266154,         0.480950
1489147200.000,2017-03-10 12:00:00,        -0.026381,         0.262390,         0.466153
1489233600.000,2017-03-11 12:00:00,        -0.024501,         0.262005,         0.470178
1489320000.000,2017-03-12 12:00:00,        -0.023439,         0.265863,         0.464220
1489406400.000,2017-03-13 12:00:00,        -0.025565,         0.270736,         0.474986
1489492800.000,2017-03-14 12:00:00,        -0.026331,         0.270409,         0.472453
1489579200.000,2017-03-15 12:00:00,        -0.026681,         0.268353,         0.472116
1489665600.000,2017-03-16 12:00:00,        -0.025807,         0.267429,         0.481196
1489752000.000,2017-03-17 12:00:00,        -0.025628,         0.269728,         0.493990
1489838400.000,2017-03-18 12:00:00,        -0.026066,         0.270358,         0.486580
1489924800.000,2017-03-19 12:00:00,        -0.026291,         0.266497,         0.479176
1490011200.000,2017-03-20 12:00:00,        -0.026114,         0.270176,         0.472343
1490097600.000,2017-03-21 12:00:00,        -0.027169,         0.276251,         0.484982
1490184000.000,2017-03-22 12:00:00,        -0.027782,         0.272610,         0.487371
1490270400.000,2017-03-23 12:00:00,        -0.022324,         0.269734,         0.479016
1490356800.000,2017-03-24 12:00:00,        -0.026066,         0.274002,         0.466834
1490443200.000,2017-03-25 12:00:00,        -0.026583,         0.270987,         0.495438
1490529600.000,2017-03-26 12:00:00,        -0.025741,         0.272952,         0.477168
1490616000.000,2017-03-27 12:00:00,        -0.026994,         0.268389,         0.478076
1490702400.000,2017-03-28 12:00:00,        -0.026118,         0.268798,         0.474376
1490788800.000,2017-03-29 12:00:00,        -0.026870,         0.270642,         0.478256
1490875200.000,2017-03-30 12:00:00,        -0.025296,         0.275725,         0.495068
1490961600.000,2017-03-31 12:00:00,        -0.025476,         0.275148,         0.498018
1491048000.000,2017-04-01 12:00:00,        -0.029669,         0.277381,         0.485937
1491134400.000,2017-04-02 12:00:00,        -0.026042,         0.277622,         0.474116
1491220800.000,2017-04-03 12:00:00,        -0.024860,         0.275046,         0.479706
1491307200.000,2017-04-04 12:00:00,        -0.025063,         0.272042,         0.469617
1491393600.000,2017-04-05 12:00:00,        -0.026641,         0.271897,         0.471901
1491480000.000,2017-04-06 12:00:00,        -0.027915,         0.268780,         0.487246
1491566400.000,2017-04-07 12:00:00,        -0.028141,         0.269834,         0.489365
1491652800.000,2017-04-08 12:00:00,        -0.025062,         0.268368,         0.478572
1491739200.000,2017-04-09 12:00:00,        -0.024051,         0.271066,         0.482125
1491825600.000,2017-04-10 12:00:00,        -0.028056,         0.271299,         0.483804
1491912000.000,2017-04-11 12:00:00,        -0.027169,         0.273770,         0.478277
1491998400.000,2017-04-12 12:00:00,        -0.026499,         0.269624,         0.497564
1492084800.000,2017-04-13 12:00:00,        -0.031194,         0.271884,         0.491374
1492171200.000,2017-04-14 12:00:00,        -0.024859,         0.271974,         0.493218
1492257600.000,2017-04-15 12:00:00,        -0.023863,         0.269131,         0.477076
1492344000.000,2017-04-16 12:00:00,        -0.024395,         0.269619,         0.473792
1492430400.000,2017-04-17 12:00:00,        -0.024791,         0.270077,         0.477114
1492516800.000,2017-04-18 12:00:00,        -0.027194,         0.268536,         0.481268
1492603200.000,2017-04-19 12:00:00,        -0.026734,         0.272717,         0.470522
1492689600.000,2017-04-20 12:00:00,        -0.023980,         0.272109,         0.486190
1492776000.000,2017-04-21 12:00:00,        -0.026641,         0.274431,         0.479344
1492862400.000,2017-04-22 12:00:00,        -0.026292,         0.273196,         0.477083
1492948800.000,2017-04-23 12:00:00,        -0.025288,         0.275587,         0.481611
1493035200.000,2017-04-24 12:00:00,        -0.028943,         0.273924,         0.489365
1493121600.000,2017-04-25 12:00:00,        -0.030532,         0.275127,         0.493061
1493208000.000,2017-04-26 12:00:00,        -0.027539,         0.276018,         0.486138
1493294400.000,2017-04-27 12:00:00,        -0.027062,         0.275913,         0.498589
1493380800.000,2017-04-28 12:00:00,        -0.029384,         0.276221,         0.476716
1493467200.000,2017-04-29 12:00:00,        -0.028345,         0.273081,         0.477339
1493553600.000,2017-04-30 12:00:00,        -0.026612,         0.270746,         0.497352
1493640000.000,2017-05-01 12:00:00,        -0.029311,         0.271362,         0.480092
1493726400.000,2017-05-02 12:00:00,        -0.027544,         0.272177,         0.484381
1493812800.000,2017-05-03 12:00:00,        -0.027115,         0.274839,         0.480996
1493899200.000,2017-05-04 12:00:00,        -0.027216,         0.275698,         0.488149
1493985600.000,2017-05-05 12:00:00,        -0.026892,         0.277125,         0.479425
1494072000.000,2017-05-06 12:00:00,        -0.028102,         0.272388,         0.476371
1494158400.000,2017-05-07 12:00:00,        -0.025073,         0.271755,         0.478536
1494244800.000,2017-05-08 12:00:00,        -0.024524,         0.274485,         0.485727
1494331200.000,2017-05-09 12:00:00,        -0.025535,         0.275869,         0.478014
1494417600.000,2017-05-10 12:00:00,        -0.027539,         0.278132,         0.472844
1494504000.000,2017-05-11 12:00:00,        -0.027367,         0.275990,         0.481015
1494590400.000,2017-05-12 12:00:00,        -0.024852,         0.276994,         0.480228
1494676800.000,2017-05-13 12:00:00,        -0.026302,         0.278206,         0.496337
1494763200.000,2017-05-14 12:00:00,        -0.025777,         0.273316,         0.483975
1494849600.000,2017-05-15 12:00:00,        -0.026035,         0.271127,         0.490772
1494936000.000,2017-05-16 12:00:00,        -0.030090,         0.276434,         0.501991
1495022400.000,2017-05-17 12:00:00,        -0.029347,         0.279458,         0.483691
1495108800.000,2017-05-18 12:00:00,        -0.027183,         0.280360,         0.492657
1495195200.000,2017-05-19 12:00:00,        -0.023450,         0.275336,         0.488463
1495281600.000,2017-05-20 12:00:00,        -0.024509,         0.272571,         0.478716
1495368000.000,2017-05-21 12:00:00,        -0.022145,         0.268985,         0.469191
1495454400.000,2017-05-22 12:00:00,        -0.024580,         0.274519,         0.466687
1495540800.000,2017-05-23 12:00:00,        -0.024771,         0.277815,         0.475181
1495627200.000,2017-05-24 12:00:00,        -0.028666,         0.280782,         0.466768
1495713600.000,2017-05-25 12:00:00,        -0.026712,         0.276537,         0.478860
1495800000.000,2017-05-26 12:00:00,        -0.023444,         0.269427,         0.488955
1495886400.000,2017-05-27 12:00:00,        -0.025119,         0.270874,         0.478747
1495972800.000,2017-05-28 12:00:00,        -0.021033,         0.271804,         0.481315
1496059200.000,2017-05-29 12:00:00,        -0.022085,         0.271488,         0.476888
1496145600.000,2017-05-30 12:00:00,        -0.024246,         0.274010,         0.491328
1496232000.000,2017-05-31 12:00:00,        -0.025780,         0.277891,         0.482598
1496318400.000,2017-06-01 12:00:00,        -0.028255,         0.280640,         0.481429
1496404800.000,2017-06-02 12:00:00,        -0.028894,         0.284606,         0.501539
1496491200.000,2017-06-03 12:00:00,        -0.024483,         0.281528,         0.481742
1496577600.000,2017-06-04 12:00:00,        -0.025665,         0.278667,         0.475676
1496664000.000,2017-06-05 12:00:00,        -0.026291,         0.280035,         0.488927
1496750400.000,2017-06-06 12:00:00,        -0.023818,         0.277970,         0.491240
1496836800.000,2017-06-07 12:00:00,        -0.027579,         0.281320,         0.464942
1496923200.000,2017-06-08 12:00:00,        -0.028450,         0.279027,         0.477876
1497009600.000,2017-06-09 12:00:00,        -0.025968,         0.280321,         0.482705
1497096000.000,2017-06-10 12:00:00,        -0.025912,         0.276726,         0.484134
1497182400.000,2017-06-11 12:00:00,        -0.025006,         0.272405,         0.482828
1497268800.000,2017-06-12 12:00:00,        -0.025431,         0.280716,         0.479636
1497355200.000,2017-06-13 12:00:00,        -0.026904,         0.280287,         0.486211
1497441600.000,2017-06-14 12:00:00,        -0.023133,         0.273858,         0.473769
1497528000.000,2017-06-15 12:00:00,        -0.022411,         0.272020,         0.494990
1497614400.000,2017-06-16 12:00:00,        -0.025107,         0.274483,         0.470603
1497700800.000,2017-06-17 12:00:00,        -0.024529,         0.277099,         0.486913
1497787200.000,2017-06-18 12:00:00,        -0.025003,         0.276628,         0.474406
1497873600.000,2017-06-19 12:00:00,        -0.026923,         0.276810,         0.482664
1497960000.000,2017-06-20 12:00:00,        -0.029707,         0.278032,         0.486597
1498046400.000,2017-06-21 12:00:00,        -0.022262,         0.283252,         0.482614
1498132800.000,2017-06-22 12:00:00,        -0.024896,         0.276384,         0.471308
1498219200.000,2017-06-23 12:00:00,        -0.025460,         0.272994,         0.469311
1498305600.000,2017-06-24 12:00:00,        -0.021551,         0.271700,         0.469881
1498392000.000,2017-06-25 12:00:00,        -0.022289,         0.274001,         0.474908
1498478400.000,2017-06-26 12:00:00,        -0.024439,         0.277936,         0.494147
1498564800.000,2017-06-27 12:00:00,        -0.023919,         0.287187,         0.483704
1498651200.000,2017-06-28 12:00:00,        -0.023087,         0.279552,         0.488601
1498737600.000,2017-06-29 12:00:00,        -0.021509,         0.278339,         0.485733
1498824000.000,2017-06-30 12:00:00,        -0.020061,         0.275382,         0.481958
1498910400.000,2017-07-01 12:00:00,        -0.025440,         0.272648,         0.472498
1498996800.000,2017-07-02 12:00:00,        -0.024336,         0.277513,         0.496910
1499083200.000,2017-07-03 12:00:00,        -0.024646,         0.285169,         0.492664
1499169600.000,2017-07-04 12:00:00,        -0.023950,         0.285343,         0.493045
1499256000.000,2017-07-05 12:00:00,        -0.022906,         0.276774,         0.469560
1499342400.000,2017-07-06 12:00:00,        -0.023336,         0.276347,         0.470406
1499428800.000,2017-07-07 12:00:00,        -0.022955,         0.278463,         0.482248
1499515200.000,2017-07-08 12:00:00,        -0.024349,         0.284960,         0.476833
1499601600.000,2017-07-09 12:00:00,        -0.024634,         0.281259,         0.490277
1499688000.000,2017-07-10 12:00:00,        -0.026482,         0.280193,         0.489395
1499774400.000,2017-07-11 12:00:00,        -0.023889,         0.278747,         0.482162
1499860800.000,2017-07-12 12:00:00,        -0.023624,         0.284213,         0.490920
1499947200.000,2017-07-13 12:00:00,        -0.024510,         0.279198,         0.466499
1500033600.000,2017-07-14 12:00:00,        -0.024245,         0.277726,         0.483816
1500120000.000,2017-07-15 12:00:00,        -0.026092,         0.278908,         0.479054
1500206400.000,2017-07-16 12:00:00,        -0.021227,         0.278166,         0.484132
1500292800.000,2017-07-17 12:00:00,        -0.021690,         0.282539,         0.488304
1500379200.000,2017-07-18 12:00:00,        -0.022802,         0.281602,         0.484214
1500465600.000,2017-07-19 12:00:00,        -0.024074,         0.282010,         0.495313
1500552000.000,2017-07-20 12:00:00,        -0.025331,         0.284226,         0.489892
1500638400.000,2017-07-21 12:00:00,        -0.020192,         0.284830,         0.493364
1500724800.000,2017-07-22 12:00:00,        -0.030272,         0.281198,         0.488828
1500811200.000,2017-07-23 12:00:00,        -0.027948,         0.283100,         0.479557
1500897600.000,2017-07-24 12:00:00,        -0.021586,         0.281709,         0.476377
1500984000.000,2017-07-25 12:00:00,        -0.027366,         0.282694,         0.485129
1501070400.000,2017-07-26 12:00:00,        -0.027902,         0.282204,         0.495999
1501156800.000,2017-07-27 12:00:00,        -0.023040,         0.277972,         0.467141
1501243200.000,2017-07-28 12:00:00,        -0.021887,         0.281270,         0.476702
1501329600.000,2017-07-29 12:00:00,        -0.021465,         0.275331,         0.472979
1501416000.000,2017-07-30 12:00:00,        -0.021749,         0.274507,         0.475852
1501502400.000,2017-07-31 12:00:00,        -0.021226,         0.279419,         0.467491
1501588800.000,2017-08-01 12:00:00,        -0.025649,         0.274911,         0.485865
1501675200.000,2017-08-02 12:00:00,        -0.022127,         0.277702,         0.474853
1501761600.000,2017-08-03 12:00:00,        -0.023724,         0.274307,         0.482071
1501848000.000,2017-08-04 12:00:00,        -0.024325,         0.280626,         0.491564
1501934400.000,2017-08-05 12:00:00,        -0.027098,         0.284704,         0.499184
1502020800.000,2017-08-06 12:00:00,        -0.026697,         0.281187,         0.495120
1502107200.000,2017-08-07 12:00:00,        -0.025188,         0.277485,         0.482836
1502193600.000,2017-08-08 12:00:00,        -0.022264,         0.275371,         0.475904
1502280000.000,2017-08-09 12:00:00,        -0.023428,         0.274674,         0.466995
1502366400.000,2017-08-10 12:00:00,        -0.026189,         0.279689,         0.475020
1502452800.000,2017-08-11 12:00:00,        -0.024127,         0.276891,         0.471057
1502539200.000,2017-08-12 12:00:00,        -0.021781,         0.282388,         0.481851
1502625600.000,2017-08-13 12:00:00,        -0.025140,         0.282314,         0.478025
1502712000.000,2017-08-14 12:00:00,        -0.024587,         0.278224,         0.474593
1502798400.000,2017-08-15 12:00:00,        -0.024345,         0.279122,         0.475991
1502884800.000,2017-08-16 12:00:00,        -0.025027,         0.275179,         0.470336
1502971200.000,2017-08-17 12:00:00,        -0.023784,         0.280689,         0.486432
1503057600.000,2017-08-18 12:00:00,        -0.023453,         0.279560,         0.474800
1503144000.000,2017-08-19 12:00:00,        -0.023993,         0.273379,         0.492849
1503230400.000,2017-08-20 12:00:00,        -0.024509,         0.275415,         0.486299
1503316800.000,2017-08-21 12:00:00,        -0.023940,         0.279119,         0.486072
1503403200.000,2017-08-22 12:00:00,        -0.019842,         0.275227,         0.495140
1503489600.000,2017-08-23 12:00:00,        -0.019142,         0.284418,         0.464777
1503576000.000,2017-08-24 12:00:00,        -0.024343,         0.277506,         0.477784
1503662400.000,2017-08-25 12:00:00,        -0.022469,         0.279824,         0.473966
1503748800.000,2017-08-26 12:00:00,        -0.022416,         0.278207,         0.473509
1503835200.000,2017-08-27 12:00:00,        -0.023737,         0.275385,         0.486470
1503921600.000,2017-08-28 12:00:00,        -0.020851,         0.275724,         0.480753
1504008000.000,2017-08-29 12:00:00,        -0.020276,         0.274608,         0.469944
1504094400.000,2017-08-30 12:00:00,        -0.022108,         0.277898,         0.472982
1504180800.000,2017-08-31 12:00:00,        -0.023636,         0.280807,         0.479404
1504267200.000,2017-09-01 12:00:00,        -0.024334,         0.277988,         0.488574
1504353600.000,2017-09-02 12:00:00,        -0.024564,         0.277906,         0.487368
1504440000.000,2017-09-03 12:00:00,        -0.022588,         0.278966,         0.492013
1504526400.000,2017-09-04 12:00:00,        -0.022094,         0.280019,         0.486843
1504612800.000,2017-09-05 12:00:00,        -0.022608,         0.278163,         0.497288
1504699200.000,2017-09-06 12:00:00,        -0.022282,         0.281835,         0.492440
1504785600.000,2017-09-07 12:00:00,        -0.026224,         0.281548,         0.490218
1504872000.000,2017-09-08 12:00:00,        -0.021759,         0.274613,         0.488079
