#reqtime=1732320196.117,2024-11-23 00:03:16.117,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=320&dataTypes.0=1099.1151671689004&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,BYRL_east,BYRL_north,BYRL_up
1380801600.000,2013-10-03 12:00:00,         0.392903,         0.183177,         0.302001
1380888000.000,2013-10-04 12:00:00,         0.391336,         0.182872,         0.299534
1380974400.000,2013-10-05 12:00:00,         0.392533,         0.183831,         0.293732
1381060800.000,2013-10-06 12:00:00,         0.394366,         0.185104,         0.298381
1381147200.000,2013-10-07 12:00:00,         0.391320,         0.184388,         0.297422
1381233600.000,2013-10-08 12:00:00,         0.395003,         0.185311,         0.297219
1381320000.000,2013-10-09 12:00:00,         0.392166,         0.185123,         0.280467
1381406400.000,2013-10-10 12:00:00,         0.393949,         0.183965,         0.290965
1381492800.000,2013-10-11 12:00:00,         0.390961,         0.183372,         0.296239
1381579200.000,2013-10-12 12:00:00,         0.392857,         0.185119,         0.307874
1381665600.000,2013-10-13 12:00:00,         0.395322,         0.185929,         0.307688
1381752000.000,2013-10-14 12:00:00,         0.396387,         0.189745,         0.304700
1381838400.000,2013-10-15 12:00:00,         0.398137,         0.185218,         0.297580
1381924800.000,2013-10-16 12:00:00,         0.394340,         0.187782,         0.296058
1382011200.000,2013-10-17 12:00:00,         0.393457,         0.183100,         0.297589
1382097600.000,2013-10-18 12:00:00,         0.397091,         0.183417,         0.308712
1382184000.000,2013-10-19 12:00:00,         0.393421,         0.184236,         0.320567
1382356800.000,2013-10-21 12:00:00,         0.395398,         0.181086,         0.304163
1382443200.000,2013-10-22 12:00:00,         0.397038,         0.184193,         0.306781
1382529600.000,2013-10-23 12:00:00,         0.396963,         0.184653,         0.304968
1382616000.000,2013-10-24 12:00:00,         0.394355,         0.185313,         0.294521
1382702400.000,2013-10-25 12:00:00,         0.392284,         0.185508,         0.305206
1382788800.000,2013-10-26 12:00:00,         0.392655,         0.181825,         0.308005
1382875200.000,2013-10-27 12:00:00,         0.392742,         0.182507,         0.302413
1382961600.000,2013-10-28 12:00:00,         0.397090,         0.184718,         0.298006
1383048000.000,2013-10-29 12:00:00,         0.395550,         0.186286,         0.298623
1383134400.000,2013-10-30 12:00:00,         0.393904,         0.184921,         0.303427
1383220800.000,2013-10-31 12:00:00,         0.388517,         0.184175,         0.315091
1383307200.000,2013-11-01 12:00:00,         0.396249,         0.186517,         0.306682
1383393600.000,2013-11-02 12:00:00,         0.388962,         0.184565,         0.307803
1383480000.000,2013-11-03 12:00:00,         0.394219,         0.182724,         0.303602
1383566400.000,2013-11-04 12:00:00,         0.394479,         0.184503,         0.296599
1383652800.000,2013-11-05 12:00:00,         0.391755,         0.182833,         0.307925
1383739200.000,2013-11-06 12:00:00,         0.392387,         0.183122,         0.318647
1383825600.000,2013-11-07 12:00:00,         0.393033,         0.182325,         0.307080
1383912000.000,2013-11-08 12:00:00,         0.396495,         0.185386,         0.303826
1383998400.000,2013-11-09 12:00:00,         0.395925,         0.186576,         0.300954
1384084800.000,2013-11-10 12:00:00,         0.395120,         0.187467,         0.315241
1384171200.000,2013-11-11 12:00:00,         0.391055,         0.182874,         0.320675
1384257600.000,2013-11-12 12:00:00,         0.392607,         0.183012,         0.320720
1384344000.000,2013-11-13 12:00:00,         0.391953,         0.181597,         0.306805
1384430400.000,2013-11-14 12:00:00,         0.394293,         0.179776,         0.293231
1384516800.000,2013-11-15 12:00:00,         0.391409,         0.181096,         0.304996
1384603200.000,2013-11-16 12:00:00,         0.393254,         0.184066,         0.301412
1384689600.000,2013-11-17 12:00:00,         0.396886,         0.183746,         0.308019
1384776000.000,2013-11-18 12:00:00,         0.392626,         0.182619,         0.308678
1384862400.000,2013-11-19 12:00:00,         0.392926,         0.179609,         0.311642
1384948800.000,2013-11-20 12:00:00,         0.392702,         0.180650,         0.301567
1385035200.000,2013-11-21 12:00:00,         0.392324,         0.180162,         0.310126
1385121600.000,2013-11-22 12:00:00,         0.391753,         0.181671,         0.318397
1385208000.000,2013-11-23 12:00:00,         0.391345,         0.183176,         0.307447
1385294400.000,2013-11-24 12:00:00,         0.387224,         0.181601,         0.308042
1385380800.000,2013-11-25 12:00:00,         0.392363,         0.183018,         0.302893
1385467200.000,2013-11-26 12:00:00,         0.395696,         0.185804,         0.305828
1385553600.000,2013-11-27 12:00:00,         0.395005,         0.185610,         0.305306
1385640000.000,2013-11-28 12:00:00,         0.395360,         0.184722,         0.307027
1385726400.000,2013-11-29 12:00:00,         0.393277,         0.180685,         0.326065
1385812800.000,2013-11-30 12:00:00,         0.392130,         0.182061,         0.304262
1385899200.000,2013-12-01 12:00:00,         0.393680,         0.182728,         0.308944
1385985600.000,2013-12-02 12:00:00,         0.391680,         0.181816,         0.304395
1386072000.000,2013-12-03 12:00:00,         0.391275,         0.181934,         0.315285
1386158400.000,2013-12-04 12:00:00,         0.390544,         0.181472,         0.302048
1386244800.000,2013-12-05 12:00:00,         0.393972,         0.182171,         0.303204
1386331200.000,2013-12-06 12:00:00,         0.395773,         0.184444,         0.307211
1386417600.000,2013-12-07 12:00:00,         0.392855,         0.183092,         0.311718
1386504000.000,2013-12-08 12:00:00,         0.390012,         0.180775,         0.299964
1386590400.000,2013-12-09 12:00:00,         0.389775,         0.180948,         0.307465
1386676800.000,2013-12-10 12:00:00,         0.389974,         0.184586,         0.300770
1386763200.000,2013-12-11 12:00:00,         0.390702,         0.182517,         0.301319
1386849600.000,2013-12-12 12:00:00,         0.396318,         0.185310,         0.302087
1386936000.000,2013-12-13 12:00:00,         0.394674,         0.182919,         0.302848
1387022400.000,2013-12-14 12:00:00,         0.397090,         0.184610,         0.302113
1387108800.000,2013-12-15 12:00:00,         0.394266,         0.183640,         0.311867
1387195200.000,2013-12-16 12:00:00,         0.395089,         0.179834,         0.317733
1387281600.000,2013-12-17 12:00:00,         0.395161,         0.183088,         0.317234
1387368000.000,2013-12-18 12:00:00,         0.394392,         0.182964,         0.297512
1387454400.000,2013-12-19 12:00:00,         0.391761,         0.180241,         0.294379
1387540800.000,2013-12-20 12:00:00,         0.391720,         0.180103,         0.299910
1387627200.000,2013-12-21 12:00:00,         0.395633,         0.184528,         0.293041
1387713600.000,2013-12-22 12:00:00,         0.395936,         0.183753,         0.295358
1387800000.000,2013-12-23 12:00:00,         0.394032,         0.182115,         0.306093
1387886400.000,2013-12-24 12:00:00,         0.391023,         0.184847,         0.301671
1387972800.000,2013-12-25 12:00:00,         0.392906,         0.182963,         0.298758
1388059200.000,2013-12-26 12:00:00,         0.390926,         0.184961,         0.326095
1388145600.000,2013-12-27 12:00:00,         0.391092,         0.178857,         0.291404
1388232000.000,2013-12-28 12:00:00,         0.395517,         0.184732,         0.312573
1388318400.000,2013-12-29 12:00:00,         0.393637,         0.181622,         0.309157
1388404800.000,2013-12-30 12:00:00,         0.395589,         0.182522,         0.303588
1388664000.000,2014-01-02 12:00:00,         0.397389,         0.182499,         0.312594
1388750400.000,2014-01-03 12:00:00,         0.395529,         0.182076,         0.308607
1388836800.000,2014-01-04 12:00:00,         0.393122,         0.184785,         0.320293
1388923200.000,2014-01-05 12:00:00,         0.394560,         0.181585,         0.316921
1389009600.000,2014-01-06 12:00:00,         0.397043,         0.179986,         0.315724
1389096000.000,2014-01-07 12:00:00,         0.398991,         0.181114,         0.314441
1389182400.000,2014-01-08 12:00:00,         0.396526,         0.183020,         0.321132
1389268800.000,2014-01-09 12:00:00,         0.399641,         0.182781,         0.305308
1389355200.000,2014-01-10 12:00:00,         0.396685,         0.183724,         0.315296
1389441600.000,2014-01-11 12:00:00,         0.398449,         0.184898,         0.312357
1389528000.000,2014-01-12 12:00:00,         0.400758,         0.182174,         0.300622
1389614400.000,2014-01-13 12:00:00,         0.397045,         0.182418,         0.311707
1389700800.000,2014-01-14 12:00:00,         0.400031,         0.182177,         0.308697
1389787200.000,2014-01-15 12:00:00,         0.398346,         0.185320,         0.310464
1389873600.000,2014-01-16 12:00:00,         0.398275,         0.184892,         0.319429
1389960000.000,2014-01-17 12:00:00,         0.399070,         0.184345,         0.313440
1390046400.000,2014-01-18 12:00:00,         0.396785,         0.182704,         0.310210
1390132800.000,2014-01-19 12:00:00,         0.393008,         0.179896,         0.309504
1390219200.000,2014-01-20 12:00:00,         0.392417,         0.176293,         0.307477
1390305600.000,2014-01-21 12:00:00,         0.391695,         0.178968,         0.303818
1390392000.000,2014-01-22 12:00:00,         0.386315,         0.178349,         0.318325
1390478400.000,2014-01-23 12:00:00,         0.389966,         0.179695,         0.315210
1390564800.000,2014-01-24 12:00:00,         0.396191,         0.182578,         0.312729
1390651200.000,2014-01-25 12:00:00,         0.398190,         0.180334,         0.321289
1390737600.000,2014-01-26 12:00:00,         0.396082,         0.183653,         0.309368
1390824000.000,2014-01-27 12:00:00,         0.395332,         0.182648,         0.308042
1390910400.000,2014-01-28 12:00:00,         0.391647,         0.178425,         0.305956
1390996800.000,2014-01-29 12:00:00,         0.394047,         0.182540,         0.303712
1391083200.000,2014-01-30 12:00:00,         0.395309,         0.182244,         0.307758
1391169600.000,2014-01-31 12:00:00,         0.394331,         0.180996,         0.318767
1391256000.000,2014-02-01 12:00:00,         0.398700,         0.181277,         0.309749
1391342400.000,2014-02-02 12:00:00,         0.396159,         0.181040,         0.309425
1391428800.000,2014-02-03 12:00:00,         0.395874,         0.180894,         0.304826
1391515200.000,2014-02-04 12:00:00,         0.392614,         0.179047,         0.311843
1391601600.000,2014-02-05 12:00:00,         0.397140,         0.177703,         0.304691
1391688000.000,2014-02-06 12:00:00,         0.398737,         0.182312,         0.299699
1391774400.000,2014-02-07 12:00:00,         0.399316,         0.184425,         0.319044
1391860800.000,2014-02-08 12:00:00,         0.400317,         0.182494,         0.316385
1391947200.000,2014-02-09 12:00:00,         0.398702,         0.186944,         0.310900
1392033600.000,2014-02-10 12:00:00,         0.401712,         0.182232,         0.320034
1392120000.000,2014-02-11 12:00:00,         0.398548,         0.180221,         0.314597
1392206400.000,2014-02-12 12:00:00,         0.400732,         0.186780,         0.304258
1392292800.000,2014-02-13 12:00:00,         0.402326,         0.182650,         0.318248
1392379200.000,2014-02-14 12:00:00,         0.401934,         0.182312,         0.312323
1392465600.000,2014-02-15 12:00:00,         0.398403,         0.184451,         0.308598
1392552000.000,2014-02-16 12:00:00,         0.401550,         0.181744,         0.312502
1392638400.000,2014-02-17 12:00:00,         0.399343,         0.180206,         0.309111
1392724800.000,2014-02-18 12:00:00,         0.397083,         0.182647,         0.309736
1392811200.000,2014-02-19 12:00:00,         0.399065,         0.184381,         0.310502
1392897600.000,2014-02-20 12:00:00,         0.402821,         0.188438,         0.303045
1392984000.000,2014-02-21 12:00:00,         0.400210,         0.182187,         0.302465
1393070400.000,2014-02-22 12:00:00,         0.402247,         0.183714,         0.310705
1393156800.000,2014-02-23 12:00:00,         0.400486,         0.184282,         0.291026
1393243200.000,2014-02-24 12:00:00,         0.401039,         0.183572,         0.309408
1393329600.000,2014-02-25 12:00:00,         0.399034,         0.182161,         0.312774
1393416000.000,2014-02-26 12:00:00,         0.400574,         0.183722,         0.324679
1393502400.000,2014-02-27 12:00:00,         0.398834,         0.184384,         0.313864
1393588800.000,2014-02-28 12:00:00,         0.401142,         0.183057,         0.311637
1393675200.000,2014-03-01 12:00:00,         0.401981,         0.181509,         0.321245
1393761600.000,2014-03-02 12:00:00,         0.398254,         0.184013,         0.317642
1393848000.000,2014-03-03 12:00:00,         0.398654,         0.183477,         0.313405
1393934400.000,2014-03-04 12:00:00,         0.399723,         0.183886,         0.313994
1394020800.000,2014-03-05 12:00:00,         0.397969,         0.181650,         0.301060
1394107200.000,2014-03-06 12:00:00,         0.399277,         0.183975,         0.315788
1394193600.000,2014-03-07 12:00:00,         0.400411,         0.183335,         0.310349
1394280000.000,2014-03-08 12:00:00,         0.399925,         0.182954,         0.317922
1394366400.000,2014-03-09 12:00:00,         0.399514,         0.184852,         0.307866
1394452800.000,2014-03-10 12:00:00,         0.399092,         0.184861,         0.305727
1394539200.000,2014-03-11 12:00:00,         0.397139,         0.182753,         0.304778
1394625600.000,2014-03-12 12:00:00,         0.399762,         0.187205,         0.302387
1394712000.000,2014-03-13 12:00:00,         0.396171,         0.186231,         0.305635
1394798400.000,2014-03-14 12:00:00,         0.397685,         0.184669,         0.310110
1394884800.000,2014-03-15 12:00:00,         0.395986,         0.188065,         0.310021
1394971200.000,2014-03-16 12:00:00,         0.396339,         0.188237,         0.311442
1395057600.000,2014-03-17 12:00:00,         0.397894,         0.185671,         0.313386
1395144000.000,2014-03-18 12:00:00,         0.395161,         0.181319,         0.320313
1395230400.000,2014-03-19 12:00:00,         0.395130,         0.180514,         0.311301
1395316800.000,2014-03-20 12:00:00,         0.394855,         0.182551,         0.312246
1395403200.000,2014-03-21 12:00:00,         0.399039,         0.185252,         0.329921
1395489600.000,2014-03-22 12:00:00,         0.401197,         0.186652,         0.309255
1395576000.000,2014-03-23 12:00:00,         0.397863,         0.183285,         0.325896
1395662400.000,2014-03-24 12:00:00,         0.397810,         0.184283,         0.322919
1395748800.000,2014-03-25 12:00:00,         0.395884,         0.185610,         0.310497
1395835200.000,2014-03-26 12:00:00,         0.397289,         0.185990,         0.336921
1395921600.000,2014-03-27 12:00:00,         0.397809,         0.185087,         0.313877
1396008000.000,2014-03-28 12:00:00,         0.395599,         0.189270,         0.302600
1396094400.000,2014-03-29 12:00:00,         0.400810,         0.183952,         0.307118
1396180800.000,2014-03-30 12:00:00,         0.399083,         0.185808,         0.312472
1396267200.000,2014-03-31 12:00:00,         0.397466,         0.189385,         0.317403
1396353600.000,2014-04-01 12:00:00,         0.395317,         0.182044,         0.317458
1396440000.000,2014-04-02 12:00:00,         0.397912,         0.184017,         0.317424
1396526400.000,2014-04-03 12:00:00,         0.400234,         0.186465,         0.348457
1396612800.000,2014-04-04 12:00:00,         0.400039,         0.188821,         0.316353
1396699200.000,2014-04-05 12:00:00,         0.400150,         0.186164,         0.317893
1396785600.000,2014-04-06 12:00:00,         0.401732,         0.186178,         0.321898
1396872000.000,2014-04-07 12:00:00,         0.401944,         0.186305,         0.330887
1396958400.000,2014-04-08 12:00:00,         0.399010,         0.187168,         0.308649
1397044800.000,2014-04-09 12:00:00,         0.396758,         0.185789,         0.300714
1397131200.000,2014-04-10 12:00:00,         0.398690,         0.186886,         0.305034
1397217600.000,2014-04-11 12:00:00,         0.397668,         0.183909,         0.312806
1397304000.000,2014-04-12 12:00:00,         0.398250,         0.185503,         0.316229
1397390400.000,2014-04-13 12:00:00,         0.393594,         0.184718,         0.322185
1397476800.000,2014-04-14 12:00:00,         0.390483,         0.181581,         0.317535
1397563200.000,2014-04-15 12:00:00,         0.394326,         0.184656,         0.333078
1397649600.000,2014-04-16 12:00:00,         0.392300,         0.184569,         0.311443
1397736000.000,2014-04-17 12:00:00,         0.395068,         0.185045,         0.315416
1397822400.000,2014-04-18 12:00:00,         0.396917,         0.185773,         0.317311
1397908800.000,2014-04-19 12:00:00,         0.399429,         0.186019,         0.311189
1397995200.000,2014-04-20 12:00:00,         0.400446,         0.188456,         0.322462
1398081600.000,2014-04-21 12:00:00,         0.397510,         0.185559,         0.323029
1398168000.000,2014-04-22 12:00:00,         0.398125,         0.188752,         0.330830
1398254400.000,2014-04-23 12:00:00,         0.399631,         0.188771,         0.327710
1398340800.000,2014-04-24 12:00:00,         0.399100,         0.187104,         0.330732
1398427200.000,2014-04-25 12:00:00,         0.402073,         0.186548,         0.329487
1398513600.000,2014-04-26 12:00:00,         0.400840,         0.186137,         0.327748
1398600000.000,2014-04-27 12:00:00,         0.402171,         0.188769,         0.315715
1398686400.000,2014-04-28 12:00:00,         0.404501,         0.189105,         0.319482
1398772800.000,2014-04-29 12:00:00,         0.405407,         0.188167,         0.327876
1398859200.000,2014-04-30 12:00:00,         0.402099,         0.186656,         0.317665
1398945600.000,2014-05-01 12:00:00,         0.403875,         0.188366,         0.316781
1399032000.000,2014-05-02 12:00:00,         0.404301,         0.187679,         0.314842
1399118400.000,2014-05-03 12:00:00,         0.408789,         0.188665,         0.328395
1399204800.000,2014-05-04 12:00:00,         0.405743,         0.189533,         0.319009
1399291200.000,2014-05-05 12:00:00,         0.403616,         0.188488,         0.314351
1399377600.000,2014-05-06 12:00:00,         0.405108,         0.189494,         0.317985
1399464000.000,2014-05-07 12:00:00,         0.404827,         0.188420,         0.321558
1399550400.000,2014-05-08 12:00:00,         0.405602,         0.187567,         0.315631
1399636800.000,2014-05-09 12:00:00,         0.406759,         0.189427,         0.318113
1399723200.000,2014-05-10 12:00:00,         0.403327,         0.187521,         0.313415
1399809600.000,2014-05-11 12:00:00,         0.400154,         0.189926,         0.313889
1399896000.000,2014-05-12 12:00:00,         0.400197,         0.189221,         0.317662
1399982400.000,2014-05-13 12:00:00,         0.402187,         0.192188,         0.309163
1400068800.000,2014-05-14 12:00:00,         0.395457,         0.188002,         0.327389
1400155200.000,2014-05-15 12:00:00,         0.397032,         0.187571,         0.313304
1400241600.000,2014-05-16 12:00:00,         0.394255,         0.188139,         0.310637
1400328000.000,2014-05-17 12:00:00,         0.396900,         0.191261,         0.307789
1400414400.000,2014-05-18 12:00:00,         0.397632,         0.190500,         0.313820
1400500800.000,2014-05-19 12:00:00,         0.398037,         0.189727,         0.318351
1400587200.000,2014-05-20 12:00:00,         0.396465,         0.189604,         0.320615
1400673600.000,2014-05-21 12:00:00,         0.398061,         0.189623,         0.318951
1400760000.000,2014-05-22 12:00:00,         0.398342,         0.190951,         0.320504
1400846400.000,2014-05-23 12:00:00,         0.396496,         0.189970,         0.314395
1400932800.000,2014-05-24 12:00:00,         0.391809,         0.187282,         0.310191
1401019200.000,2014-05-25 12:00:00,         0.393822,         0.189778,         0.327190
1401105600.000,2014-05-26 12:00:00,         0.395434,         0.190468,         0.312976
1401192000.000,2014-05-27 12:00:00,         0.396238,         0.190780,         0.311605
1401278400.000,2014-05-28 12:00:00,         0.400351,         0.191365,         0.322189
1401364800.000,2014-05-29 12:00:00,         0.401545,         0.191285,         0.309988
1401451200.000,2014-05-30 12:00:00,         0.404352,         0.191704,         0.333678
1401537600.000,2014-05-31 12:00:00,         0.400859,         0.193935,         0.320485
1401624000.000,2014-06-01 12:00:00,         0.407952,         0.195183,         0.334591
1401710400.000,2014-06-02 12:00:00,         0.407408,         0.193545,         0.320287
1401796800.000,2014-06-03 12:00:00,         0.405765,         0.193018,         0.327278
1401883200.000,2014-06-04 12:00:00,         0.401668,         0.190492,         0.319313
1401969600.000,2014-06-05 12:00:00,         0.398875,         0.192236,         0.319398
1402056000.000,2014-06-06 12:00:00,         0.400661,         0.193509,         0.311915
1402142400.000,2014-06-07 12:00:00,         0.400005,         0.195057,         0.311613
1402228800.000,2014-06-08 12:00:00,         0.404126,         0.194950,         0.316684
1402315200.000,2014-06-09 12:00:00,         0.402926,         0.194164,         0.312530
1402401600.000,2014-06-10 12:00:00,         0.399576,         0.194283,         0.305180
1402488000.000,2014-06-11 12:00:00,         0.401588,         0.194374,         0.319433
1402574400.000,2014-06-12 12:00:00,         0.402001,         0.194862,         0.318847
1402660800.000,2014-06-13 12:00:00,         0.403220,         0.197968,         0.325069
1402747200.000,2014-06-14 12:00:00,         0.403387,         0.194658,         0.327433
1402833600.000,2014-06-15 12:00:00,         0.403338,         0.194620,         0.333092
1402920000.000,2014-06-16 12:00:00,         0.403562,         0.198595,         0.323425
1403006400.000,2014-06-17 12:00:00,         0.405390,         0.196908,         0.322794
1403092800.000,2014-06-18 12:00:00,         0.403870,         0.195264,         0.319682
1403179200.000,2014-06-19 12:00:00,         0.398036,         0.196510,         0.329483
1403265600.000,2014-06-20 12:00:00,         0.404236,         0.196880,         0.336581
1403352000.000,2014-06-21 12:00:00,         0.403888,         0.195202,         0.332243
1403438400.000,2014-06-22 12:00:00,         0.406052,         0.194021,         0.323981
1403524800.000,2014-06-23 12:00:00,         0.408160,         0.194327,         0.324593
1403611200.000,2014-06-24 12:00:00,         0.406418,         0.195836,         0.329634
1403697600.000,2014-06-25 12:00:00,         0.401638,         0.194810,         0.320579
1403784000.000,2014-06-26 12:00:00,         0.406102,         0.196056,         0.334501
1403870400.000,2014-06-27 12:00:00,         0.408862,         0.195561,         0.325483
1403956800.000,2014-06-28 12:00:00,         0.410448,         0.196010,         0.328475
1404043200.000,2014-06-29 12:00:00,         0.409180,         0.197134,         0.317301
1404129600.000,2014-06-30 12:00:00,         0.408916,         0.197270,         0.322626
1404216000.000,2014-07-01 12:00:00,         0.408850,         0.197911,         0.330212
1404302400.000,2014-07-02 12:00:00,         0.406314,         0.199755,         0.342593
1404388800.000,2014-07-03 12:00:00,         0.409098,         0.196990,         0.325890
1404475200.000,2014-07-04 12:00:00,         0.401304,         0.196345,         0.325628
1404561600.000,2014-07-05 12:00:00,         0.406028,         0.196850,         0.328979
1404648000.000,2014-07-06 12:00:00,         0.403183,         0.199398,         0.320508
1404734400.000,2014-07-07 12:00:00,         0.406723,         0.195107,         0.335807
1404820800.000,2014-07-08 12:00:00,         0.407423,         0.195083,         0.324155
1404907200.000,2014-07-09 12:00:00,         0.405973,         0.196600,         0.336739
1404993600.000,2014-07-10 12:00:00,         0.407497,         0.200170,         0.311512
1405080000.000,2014-07-11 12:00:00,         0.400530,         0.196897,         0.323406
1405166400.000,2014-07-12 12:00:00,         0.405171,         0.197697,         0.321599
1405252800.000,2014-07-13 12:00:00,         0.405721,         0.195078,         0.338402
1405425600.000,2014-07-15 12:00:00,         0.408287,         0.197231,         0.326769
1405598400.000,2014-07-17 12:00:00,         0.407462,         0.194367,         0.323157
1405684800.000,2014-07-18 12:00:00,         0.409206,         0.199291,         0.329526
1405771200.000,2014-07-19 12:00:00,         0.406405,         0.197611,         0.328548
1405857600.000,2014-07-20 12:00:00,         0.410927,         0.191409,         0.345201
1405944000.000,2014-07-21 12:00:00,         0.406718,         0.191389,         0.338628
1406030400.000,2014-07-22 12:00:00,         0.407683,         0.195775,         0.330359
1406116800.000,2014-07-23 12:00:00,         0.404769,         0.197161,         0.329553
1406203200.000,2014-07-24 12:00:00,         0.410305,         0.198217,         0.331658
1406289600.000,2014-07-25 12:00:00,         0.407019,         0.197576,         0.329019
1406376000.000,2014-07-26 12:00:00,         0.408020,         0.196263,         0.331518
1406462400.000,2014-07-27 12:00:00,         0.408514,         0.197768,         0.331334
1406548800.000,2014-07-28 12:00:00,         0.407998,         0.197677,         0.328606
1406635200.000,2014-07-29 12:00:00,         0.408308,         0.197986,         0.322182
1406721600.000,2014-07-30 12:00:00,         0.406475,         0.197898,         0.330686
1406808000.000,2014-07-31 12:00:00,         0.409647,         0.198501,         0.328608
1406894400.000,2014-08-01 12:00:00,         0.408416,         0.196305,         0.334987
1406980800.000,2014-08-02 12:00:00,         0.415772,         0.196220,         0.336221
1407067200.000,2014-08-03 12:00:00,         0.409718,         0.197642,         0.336289
1407153600.000,2014-08-04 12:00:00,         0.409724,         0.198796,         0.325147
1407240000.000,2014-08-05 12:00:00,         0.410996,         0.201214,         0.329654
1407326400.000,2014-08-06 12:00:00,         0.405634,         0.195766,         0.328122
1407412800.000,2014-08-07 12:00:00,         0.414692,         0.195902,         0.356412
1407499200.000,2014-08-08 12:00:00,         0.404299,         0.196699,         0.351942
1407585600.000,2014-08-09 12:00:00,         0.411471,         0.195642,         0.343702
1407672000.000,2014-08-10 12:00:00,         0.406604,         0.196967,         0.328672
1407758400.000,2014-08-11 12:00:00,         0.410771,         0.195859,         0.312529
1407844800.000,2014-08-12 12:00:00,         0.410112,         0.198297,         0.324264
1407931200.000,2014-08-13 12:00:00,         0.411254,         0.199709,         0.320398
1408017600.000,2014-08-14 12:00:00,         0.410651,         0.199201,         0.325872
1408104000.000,2014-08-15 12:00:00,         0.409289,         0.198887,         0.325901
1408190400.000,2014-08-16 12:00:00,         0.407722,         0.198401,         0.328639
1408276800.000,2014-08-17 12:00:00,         0.409123,         0.197656,         0.337105
1408363200.000,2014-08-18 12:00:00,         0.408190,         0.200539,         0.326048
1408449600.000,2014-08-19 12:00:00,         0.410145,         0.200412,         0.319579
1408536000.000,2014-08-20 12:00:00,         0.406004,         0.198366,         0.329853
1408622400.000,2014-08-21 12:00:00,         0.407480,         0.195775,         0.333102
1408708800.000,2014-08-22 12:00:00,         0.404264,         0.201685,         0.318676
1408795200.000,2014-08-23 12:00:00,         0.405280,         0.194646,         0.322351
1408881600.000,2014-08-24 12:00:00,         0.407876,         0.198043,         0.318222
1408968000.000,2014-08-25 12:00:00,         0.404899,         0.197777,         0.313946
1409054400.000,2014-08-26 12:00:00,         0.406418,         0.198797,         0.314576
1409140800.000,2014-08-27 12:00:00,         0.404245,         0.193385,         0.330036
1409227200.000,2014-08-28 12:00:00,         0.406683,         0.195792,         0.335956
1409313600.000,2014-08-29 12:00:00,         0.404225,         0.194648,         0.321555
1409400000.000,2014-08-30 12:00:00,         0.404013,         0.194458,         0.331169
1409486400.000,2014-08-31 12:00:00,         0.408980,         0.196730,         0.334883
1409572800.000,2014-09-01 12:00:00,         0.402048,         0.194393,         0.324084
1409659200.000,2014-09-02 12:00:00,         0.407569,         0.192114,         0.327716
1409745600.000,2014-09-03 12:00:00,         0.404873,         0.194705,         0.331447
1409832000.000,2014-09-04 12:00:00,         0.405778,         0.194542,         0.324906
1409918400.000,2014-09-05 12:00:00,         0.403778,         0.196054,         0.322421
1410004800.000,2014-09-06 12:00:00,         0.405345,         0.198578,         0.321211
1410091200.000,2014-09-07 12:00:00,         0.401439,         0.196739,         0.334114
1410177600.000,2014-09-08 12:00:00,         0.405854,         0.195908,         0.327237
1410264000.000,2014-09-09 12:00:00,         0.402930,         0.194103,         0.330265
1410350400.000,2014-09-10 12:00:00,         0.400840,         0.197804,         0.328712
1410436800.000,2014-09-11 12:00:00,         0.402551,         0.192783,         0.329535
1410523200.000,2014-09-12 12:00:00,         0.404751,         0.193083,         0.323240
1410609600.000,2014-09-13 12:00:00,         0.406330,         0.197076,         0.320498
1410696000.000,2014-09-14 12:00:00,         0.407986,         0.195527,         0.330349
1410782400.000,2014-09-15 12:00:00,         0.406670,         0.194944,         0.327967
1410868800.000,2014-09-16 12:00:00,         0.402701,         0.192976,         0.319372
1410955200.000,2014-09-17 12:00:00,         0.404568,         0.194925,         0.329667
1411041600.000,2014-09-18 12:00:00,         0.406600,         0.194108,         0.338866
1411128000.000,2014-09-19 12:00:00,         0.401053,         0.192513,         0.328653
1411214400.000,2014-09-20 12:00:00,         0.403698,         0.195767,         0.343305
1411300800.000,2014-09-21 12:00:00,         0.409072,         0.190216,         0.330022
1411387200.000,2014-09-22 12:00:00,         0.401927,         0.193203,         0.331595
1411473600.000,2014-09-23 12:00:00,         0.397358,         0.193141,         0.319275
