#reqtime=1732320291.908,2024-11-23 00:04:51.908,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=361&dataTypes.0=1123.8055172311142&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CNPK_east,CNPK_north,CNPK_up
1260532800.000,2009-12-11 12:00:00,        -0.315861,         0.162596,         0.119805
1260619200.000,2009-12-12 12:00:00,        -0.316163,         0.161263,         0.113640
1260705600.000,2009-12-13 12:00:00,        -0.316527,         0.162696,         0.117428
1260792000.000,2009-12-14 12:00:00,        -0.315576,         0.160645,         0.130046
1260878400.000,2009-12-15 12:00:00,        -0.314535,         0.162656,         0.116572
1260964800.000,2009-12-16 12:00:00,        -0.312883,         0.163600,         0.119572
1261051200.000,2009-12-17 12:00:00,        -0.316704,         0.160256,         0.119094
1261137600.000,2009-12-18 12:00:00,        -0.316241,         0.165160,         0.123553
1261224000.000,2009-12-19 12:00:00,        -0.312712,         0.159457,         0.100123
1261310400.000,2009-12-20 12:00:00,        -0.314508,         0.159666,         0.123854
1261396800.000,2009-12-21 12:00:00,        -0.315018,         0.161113,         0.121215
1261483200.000,2009-12-22 12:00:00,        -0.313606,         0.161434,         0.125150
1261569600.000,2009-12-23 12:00:00,        -0.316020,         0.163122,         0.130399
1261656000.000,2009-12-24 12:00:00,        -0.315095,         0.160861,         0.121584
1261742400.000,2009-12-25 12:00:00,        -0.315009,         0.161949,         0.124146
1261828800.000,2009-12-26 12:00:00,        -0.313710,         0.160462,         0.125603
1261915200.000,2009-12-27 12:00:00,        -0.315544,         0.161897,         0.127959
1262001600.000,2009-12-28 12:00:00,        -0.314297,         0.160042,         0.130152
1262088000.000,2009-12-29 12:00:00,        -0.314083,         0.157835,         0.122814
1262174400.000,2009-12-30 12:00:00,        -0.314094,         0.159238,         0.124302
1262347200.000,2010-01-01 12:00:00,        -0.314999,         0.160480,         0.127558
1262433600.000,2010-01-02 12:00:00,        -0.313229,         0.160298,         0.126631
1262520000.000,2010-01-03 12:00:00,        -0.312734,         0.160913,         0.136566
1262606400.000,2010-01-04 12:00:00,        -0.313357,         0.161032,         0.129594
1262692800.000,2010-01-05 12:00:00,        -0.314339,         0.158892,         0.124811
1262779200.000,2010-01-06 12:00:00,        -0.315332,         0.160364,         0.129551
1262865600.000,2010-01-07 12:00:00,        -0.314010,         0.158710,         0.127043
1262952000.000,2010-01-08 12:00:00,        -0.313641,         0.158067,         0.123337
1263038400.000,2010-01-09 12:00:00,        -0.314475,         0.158590,         0.112011
1263124800.000,2010-01-10 12:00:00,        -0.312718,         0.158620,         0.117492
1263211200.000,2010-01-11 12:00:00,        -0.313168,         0.160115,         0.121165
1263297600.000,2010-01-12 12:00:00,        -0.310380,         0.158099,         0.130758
1263384000.000,2010-01-13 12:00:00,        -0.313679,         0.159182,         0.116230
1263470400.000,2010-01-14 12:00:00,        -0.314120,         0.159260,         0.127280
1263556800.000,2010-01-15 12:00:00,        -0.314717,         0.156471,         0.124601
1263643200.000,2010-01-16 12:00:00,        -0.315345,         0.156921,         0.123370
1263729600.000,2010-01-17 12:00:00,        -0.315046,         0.156704,         0.122391
1263816000.000,2010-01-18 12:00:00,        -0.314937,         0.157074,         0.126945
1263902400.000,2010-01-19 12:00:00,        -0.313670,         0.157158,         0.123159
1263988800.000,2010-01-20 12:00:00,        -0.314734,         0.158543,         0.124312
1264075200.000,2010-01-21 12:00:00,        -0.315336,         0.157355,         0.130651
1264161600.000,2010-01-22 12:00:00,        -0.312487,         0.158260,         0.116569
1264248000.000,2010-01-23 12:00:00,        -0.313250,         0.156784,         0.118248
1264334400.000,2010-01-24 12:00:00,        -0.311470,         0.158222,         0.128947
1264420800.000,2010-01-25 12:00:00,        -0.312462,         0.156361,         0.123780
1264507200.000,2010-01-26 12:00:00,        -0.310076,         0.155799,         0.120217
1264593600.000,2010-01-27 12:00:00,        -0.309482,         0.158508,         0.114319
1264680000.000,2010-01-28 12:00:00,        -0.311351,         0.157432,         0.117509
1264766400.000,2010-01-29 12:00:00,        -0.311321,         0.157812,         0.113241
1264852800.000,2010-01-30 12:00:00,        -0.311245,         0.155178,         0.126299
1264939200.000,2010-01-31 12:00:00,        -0.310831,         0.157152,         0.124879
1265025600.000,2010-02-01 12:00:00,        -0.311426,         0.157876,         0.117798
1265112000.000,2010-02-02 12:00:00,        -0.308978,         0.155198,         0.112409
1265198400.000,2010-02-03 12:00:00,        -0.309869,         0.155138,         0.130539
1265284800.000,2010-02-04 12:00:00,        -0.308049,         0.153624,         0.131997
1265371200.000,2010-02-05 12:00:00,        -0.307389,         0.155739,         0.133602
1265457600.000,2010-02-06 12:00:00,        -0.307890,         0.152251,         0.122268
1265544000.000,2010-02-07 12:00:00,        -0.309214,         0.152926,         0.125962
1265630400.000,2010-02-08 12:00:00,        -0.307871,         0.150389,         0.116109
1265716800.000,2010-02-09 12:00:00,        -0.308910,         0.152596,         0.126757
1265803200.000,2010-02-10 12:00:00,        -0.310059,         0.153140,         0.120242
1265889600.000,2010-02-11 12:00:00,        -0.307425,         0.150639,         0.126046
1265976000.000,2010-02-12 12:00:00,        -0.304529,         0.154210,         0.128258
1266062400.000,2010-02-13 12:00:00,        -0.305589,         0.153313,         0.126712
1266148800.000,2010-02-14 12:00:00,        -0.304927,         0.153076,         0.125598
1266235200.000,2010-02-15 12:00:00,        -0.306695,         0.151319,         0.111257
1266321600.000,2010-02-16 12:00:00,        -0.306966,         0.153765,         0.121536
1266408000.000,2010-02-17 12:00:00,        -0.306484,         0.152845,         0.128798
1266494400.000,2010-02-18 12:00:00,        -0.305349,         0.151597,         0.128095
1266580800.000,2010-02-19 12:00:00,        -0.306642,         0.151272,         0.126952
1266667200.000,2010-02-20 12:00:00,        -0.304841,         0.151691,         0.128515
1266753600.000,2010-02-21 12:00:00,        -0.305697,         0.153310,         0.125459
1266840000.000,2010-02-22 12:00:00,        -0.306813,         0.152180,         0.114308
1266926400.000,2010-02-23 12:00:00,        -0.305293,         0.151381,         0.125281
1267012800.000,2010-02-24 12:00:00,        -0.304462,         0.152091,         0.115124
1267099200.000,2010-02-25 12:00:00,        -0.305374,         0.150110,         0.120145
1267185600.000,2010-02-26 12:00:00,        -0.305708,         0.151187,         0.123040
1267272000.000,2010-02-27 12:00:00,        -0.304864,         0.153488,         0.119319
1267358400.000,2010-02-28 12:00:00,        -0.303854,         0.152290,         0.137882
1267444800.000,2010-03-01 12:00:00,        -0.305602,         0.149441,         0.117938
1267531200.000,2010-03-02 12:00:00,        -0.307429,         0.149661,         0.116501
1267617600.000,2010-03-03 12:00:00,        -0.306487,         0.147983,         0.110560
1267704000.000,2010-03-04 12:00:00,        -0.306724,         0.147978,         0.120242
1267790400.000,2010-03-05 12:00:00,        -0.307504,         0.148325,         0.114431
1267876800.000,2010-03-06 12:00:00,        -0.304103,         0.149133,         0.123035
1267963200.000,2010-03-07 12:00:00,        -0.305597,         0.148789,         0.114333
1268049600.000,2010-03-08 12:00:00,        -0.302453,         0.152517,         0.126707
1268136000.000,2010-03-09 12:00:00,        -0.302099,         0.153300,         0.127032
1268222400.000,2010-03-10 12:00:00,        -0.300830,         0.152378,         0.108492
1268308800.000,2010-03-11 12:00:00,        -0.304220,         0.148742,         0.127707
1268395200.000,2010-03-12 12:00:00,        -0.304177,         0.146779,         0.119845
1268481600.000,2010-03-13 12:00:00,        -0.304208,         0.150776,         0.113516
1268568000.000,2010-03-14 12:00:00,        -0.301939,         0.148873,         0.117791
1268654400.000,2010-03-15 12:00:00,        -0.303606,         0.148500,         0.112410
1268740800.000,2010-03-16 12:00:00,        -0.304608,         0.150621,         0.114260
1268827200.000,2010-03-17 12:00:00,        -0.302755,         0.151884,         0.122262
1268913600.000,2010-03-18 12:00:00,        -0.304395,         0.149172,         0.124573
1269000000.000,2010-03-19 12:00:00,        -0.303405,         0.146931,         0.128146
1269086400.000,2010-03-20 12:00:00,        -0.304687,         0.146579,         0.126293
1269172800.000,2010-03-21 12:00:00,        -0.305267,         0.147777,         0.115210
1269259200.000,2010-03-22 12:00:00,        -0.302926,         0.148575,         0.125024
1269345600.000,2010-03-23 12:00:00,        -0.301760,         0.148669,         0.123418
1269432000.000,2010-03-24 12:00:00,        -0.304910,         0.146992,         0.111452
1269518400.000,2010-03-25 12:00:00,        -0.301573,         0.146580,         0.111653
1269604800.000,2010-03-26 12:00:00,        -0.302323,         0.144849,         0.129193
1269691200.000,2010-03-27 12:00:00,        -0.301150,         0.145732,         0.117063
1269777600.000,2010-03-28 12:00:00,        -0.302451,         0.149378,         0.122802
1269864000.000,2010-03-29 12:00:00,        -0.304959,         0.144417,         0.127034
1269950400.000,2010-03-30 12:00:00,        -0.302731,         0.147084,         0.117132
1270123200.000,2010-04-01 12:00:00,        -0.296769,         0.138119,         0.101752
1270209600.000,2010-04-02 12:00:00,        -0.303909,         0.144137,         0.112288
1270296000.000,2010-04-03 12:00:00,        -0.304790,         0.144764,         0.106420
1270382400.000,2010-04-04 12:00:00,        -0.306270,         0.141803,         0.096507
1270468800.000,2010-04-05 12:00:00,        -0.303425,         0.146587,         0.112444
1270555200.000,2010-04-06 12:00:00,        -0.300553,         0.148136,         0.111586
1270641600.000,2010-04-07 12:00:00,        -0.301162,         0.147227,         0.111385
1270728000.000,2010-04-08 12:00:00,        -0.301558,         0.148669,         0.106873
1270814400.000,2010-04-09 12:00:00,        -0.298783,         0.145538,         0.113060
1270900800.000,2010-04-10 12:00:00,        -0.301594,         0.145864,         0.118492
1270987200.000,2010-04-11 12:00:00,        -0.298526,         0.147192,         0.114479
1271073600.000,2010-04-12 12:00:00,        -0.302039,         0.147353,         0.115876
1271160000.000,2010-04-13 12:00:00,        -0.298400,         0.145953,         0.115783
1271246400.000,2010-04-14 12:00:00,        -0.301282,         0.145844,         0.113680
1271332800.000,2010-04-15 12:00:00,        -0.301242,         0.144970,         0.122719
1271419200.000,2010-04-16 12:00:00,        -0.305046,         0.143984,         0.117667
1271505600.000,2010-04-17 12:00:00,        -0.302588,         0.143978,         0.113764
1271592000.000,2010-04-18 12:00:00,        -0.300470,         0.143041,         0.123995
1271678400.000,2010-04-19 12:00:00,        -0.300887,         0.143526,         0.100001
1271764800.000,2010-04-20 12:00:00,        -0.302183,         0.142195,         0.108222
1271851200.000,2010-04-21 12:00:00,        -0.302591,         0.144287,         0.109918
1271937600.000,2010-04-22 12:00:00,        -0.298122,         0.145518,         0.110614
1272024000.000,2010-04-23 12:00:00,        -0.304890,         0.146992,         0.108729
1272110400.000,2010-04-24 12:00:00,        -0.301780,         0.144724,         0.116738
1272196800.000,2010-04-25 12:00:00,        -0.301342,         0.142990,         0.115057
1272283200.000,2010-04-26 12:00:00,        -0.299369,         0.141928,         0.108299
1272369600.000,2010-04-27 12:00:00,        -0.303340,         0.143673,         0.104164
1272456000.000,2010-04-28 12:00:00,        -0.298684,         0.146803,         0.124733
1272542400.000,2010-04-29 12:00:00,        -0.301947,         0.142446,         0.104627
1272628800.000,2010-04-30 12:00:00,        -0.303576,         0.142259,         0.105377
1272715200.000,2010-05-01 12:00:00,        -0.301271,         0.140179,         0.114868
1272801600.000,2010-05-02 12:00:00,        -0.301010,         0.142640,         0.112660
1272888000.000,2010-05-03 12:00:00,        -0.301511,         0.142013,         0.118325
1272974400.000,2010-05-04 12:00:00,        -0.300487,         0.144659,         0.119148
1273060800.000,2010-05-05 12:00:00,        -0.301955,         0.146598,         0.098824
1273147200.000,2010-05-06 12:00:00,        -0.302737,         0.143336,         0.103806
1273320000.000,2010-05-08 12:00:00,        -0.302280,         0.144863,         0.119435
1273406400.000,2010-05-09 12:00:00,        -0.300921,         0.144578,         0.102544
1273492800.000,2010-05-10 12:00:00,        -0.298920,         0.146424,         0.105131
1273579200.000,2010-05-11 12:00:00,        -0.296082,         0.146637,         0.107072
1273665600.000,2010-05-12 12:00:00,        -0.300991,         0.145040,         0.101916
1273752000.000,2010-05-13 12:00:00,        -0.299422,         0.143705,         0.102755
1273838400.000,2010-05-14 12:00:00,        -0.298767,         0.140603,         0.109745
1273924800.000,2010-05-15 12:00:00,        -0.300154,         0.142659,         0.102432
1274011200.000,2010-05-16 12:00:00,        -0.297559,         0.139556,         0.105758
1274097600.000,2010-05-17 12:00:00,        -0.296321,         0.142484,         0.109830
1274184000.000,2010-05-18 12:00:00,        -0.297259,         0.144754,         0.105638
1274270400.000,2010-05-19 12:00:00,        -0.299173,         0.141230,         0.106992
1274356800.000,2010-05-20 12:00:00,        -0.296723,         0.140162,         0.114425
1274443200.000,2010-05-21 12:00:00,        -0.299074,         0.138806,         0.102001
1274529600.000,2010-05-22 12:00:00,        -0.301702,         0.138908,         0.097628
1274616000.000,2010-05-23 12:00:00,        -0.301256,         0.137701,         0.111159
1274702400.000,2010-05-24 12:00:00,        -0.299636,         0.139335,         0.112711
1274788800.000,2010-05-25 12:00:00,        -0.299167,         0.135526,         0.113040
1274875200.000,2010-05-26 12:00:00,        -0.298439,         0.138891,         0.112416
