#reqtime=1732320377.833,2024-11-23 00:06:17.833,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=423&dataTypes.0=1103.2212610756978&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,PUHI_east,PUHI_north,PUHI_up
1577793600.000,2019-12-31 12:00:00,        -0.213369,         0.064963,        -0.321361
1577880000.000,2020-01-01 12:00:00,        -0.211184,         0.071544,        -0.320281
1577966400.000,2020-01-02 12:00:00,        -0.217483,         0.069375,        -0.299786
1578052800.000,2020-01-03 12:00:00,        -0.214052,         0.066476,        -0.321549
1578139200.000,2020-01-04 12:00:00,        -0.210201,         0.066895,        -0.325372
1578225600.000,2020-01-05 12:00:00,        -0.207463,         0.067541,        -0.308536
1578312000.000,2020-01-06 12:00:00,        -0.209270,         0.066732,        -0.302712
1578398400.000,2020-01-07 12:00:00,        -0.211941,         0.068370,        -0.287760
1578484800.000,2020-01-08 12:00:00,        -0.211719,         0.070914,        -0.322180
1578571200.000,2020-01-09 12:00:00,        -0.206015,         0.066100,        -0.307275
1578657600.000,2020-01-10 12:00:00,        -0.214002,         0.063078,        -0.292132
1578744000.000,2020-01-11 12:00:00,        -0.212074,         0.064408,        -0.310360
1578830400.000,2020-01-12 12:00:00,        -0.208894,         0.064012,        -0.300821
1578916800.000,2020-01-13 12:00:00,        -0.210884,         0.064885,        -0.316130
1579003200.000,2020-01-14 12:00:00,        -0.212348,         0.065400,        -0.316134
1579089600.000,2020-01-15 12:00:00,        -0.208865,         0.064106,        -0.325640
1579176000.000,2020-01-16 12:00:00,        -0.212409,         0.063441,        -0.307736
1579262400.000,2020-01-17 12:00:00,        -0.210211,         0.063496,        -0.302138
1579348800.000,2020-01-18 12:00:00,        -0.210205,         0.067066,        -0.316002
1579435200.000,2020-01-19 12:00:00,        -0.207818,         0.065422,        -0.327165
1579521600.000,2020-01-20 12:00:00,        -0.207722,         0.067641,        -0.312149
1579608000.000,2020-01-21 12:00:00,        -0.210848,         0.063692,        -0.310971
1579694400.000,2020-01-22 12:00:00,        -0.210662,         0.063903,        -0.310318
1579780800.000,2020-01-23 12:00:00,        -0.210926,         0.063772,        -0.310654
1579867200.000,2020-01-24 12:00:00,        -0.209580,         0.063528,        -0.313470
1579953600.000,2020-01-25 12:00:00,        -0.209440,         0.064212,        -0.316194
1580040000.000,2020-01-26 12:00:00,        -0.209808,         0.062925,        -0.309256
1580126400.000,2020-01-27 12:00:00,        -0.208001,         0.061309,        -0.312921
1580212800.000,2020-01-28 12:00:00,        -0.209256,         0.063532,        -0.311430
1580299200.000,2020-01-29 12:00:00,        -0.208928,         0.062301,        -0.312533
1580385600.000,2020-01-30 12:00:00,        -0.209985,         0.062216,        -0.313281
1580472000.000,2020-01-31 12:00:00,        -0.210846,         0.063295,        -0.308389
1580558400.000,2020-02-01 12:00:00,        -0.208501,         0.062329,        -0.315483
1580644800.000,2020-02-02 12:00:00,        -0.210151,         0.062131,        -0.304308
1580731200.000,2020-02-03 12:00:00,        -0.207199,         0.062412,        -0.313834
1580817600.000,2020-02-04 12:00:00,        -0.209822,         0.060936,        -0.310053
1580904000.000,2020-02-05 12:00:00,        -0.208768,         0.064464,        -0.307967
1580990400.000,2020-02-06 12:00:00,        -0.210802,         0.062268,        -0.321184
1581076800.000,2020-02-07 12:00:00,        -0.210814,         0.063426,        -0.312227
1581163200.000,2020-02-08 12:00:00,        -0.207913,         0.062509,        -0.317291
1581249600.000,2020-02-09 12:00:00,        -0.210247,         0.060861,        -0.304174
1581336000.000,2020-02-10 12:00:00,        -0.208870,         0.064989,        -0.309810
1581422400.000,2020-02-11 12:00:00,        -0.207538,         0.067804,        -0.299288
1581508800.000,2020-02-12 12:00:00,        -0.209836,         0.056036,        -0.291390
1581595200.000,2020-02-13 12:00:00,        -0.206315,         0.058060,        -0.304768
1581681600.000,2020-02-14 12:00:00,        -0.204262,         0.059310,        -0.312882
1581768000.000,2020-02-15 12:00:00,        -0.207414,         0.056443,        -0.308168
1581854400.000,2020-02-16 12:00:00,        -0.204364,         0.057189,        -0.310004
1581940800.000,2020-02-17 12:00:00,        -0.203129,         0.059781,        -0.316520
1582027200.000,2020-02-18 12:00:00,        -0.201194,         0.057233,        -0.305036
1582113600.000,2020-02-19 12:00:00,        -0.201749,         0.058087,        -0.314456
1582200000.000,2020-02-20 12:00:00,        -0.201897,         0.057986,        -0.301811
1582286400.000,2020-02-21 12:00:00,        -0.202386,         0.059768,        -0.302768
1582372800.000,2020-02-22 12:00:00,        -0.204058,         0.056498,        -0.313201
1582459200.000,2020-02-23 12:00:00,        -0.205941,         0.055926,        -0.305003
1582545600.000,2020-02-24 12:00:00,        -0.205382,         0.057695,        -0.308296
1582632000.000,2020-02-25 12:00:00,        -0.198498,         0.057546,        -0.295203
1582718400.000,2020-02-26 12:00:00,        -0.202084,         0.055325,        -0.301145
1582804800.000,2020-02-27 12:00:00,        -0.198615,         0.058835,        -0.297407
1582891200.000,2020-02-28 12:00:00,        -0.205067,         0.054426,        -0.301220
1582977600.000,2020-02-29 12:00:00,        -0.204921,         0.054840,        -0.292575
1583064000.000,2020-03-01 12:00:00,        -0.206201,         0.053376,        -0.284413
1583150400.000,2020-03-02 12:00:00,        -0.204822,         0.057560,        -0.300620
1583236800.000,2020-03-03 12:00:00,        -0.211169,         0.062516,        -0.303839
1583323200.000,2020-03-04 12:00:00,        -0.204175,         0.056040,        -0.306663
1583409600.000,2020-03-05 12:00:00,        -0.203908,         0.056361,        -0.301029
1583496000.000,2020-03-06 12:00:00,        -0.200558,         0.059999,        -0.292041
1583582400.000,2020-03-07 12:00:00,        -0.200354,         0.056581,        -0.302897
1583668800.000,2020-03-08 12:00:00,        -0.202211,         0.054272,        -0.306720
1583755200.000,2020-03-09 12:00:00,        -0.202565,         0.056294,        -0.307772
1583841600.000,2020-03-10 12:00:00,        -0.203790,         0.055138,        -0.300537
1583928000.000,2020-03-11 12:00:00,        -0.203812,         0.055373,        -0.298858
1584014400.000,2020-03-12 12:00:00,        -0.204394,         0.054804,        -0.304331
1584100800.000,2020-03-13 12:00:00,        -0.204136,         0.053594,        -0.296601
1584187200.000,2020-03-14 12:00:00,        -0.203362,         0.053617,        -0.312944
1584273600.000,2020-03-15 12:00:00,        -0.204089,         0.052687,        -0.309227
1584360000.000,2020-03-16 12:00:00,        -0.200720,         0.050664,        -0.312338
1584446400.000,2020-03-17 12:00:00,        -0.199674,         0.047853,        -0.298543
1584532800.000,2020-03-18 12:00:00,        -0.200058,         0.048530,        -0.300941
1584619200.000,2020-03-19 12:00:00,        -0.199784,         0.050000,        -0.302515
1584705600.000,2020-03-20 12:00:00,        -0.199455,         0.049686,        -0.304222
1584792000.000,2020-03-21 12:00:00,        -0.199364,         0.046825,        -0.304014
1584878400.000,2020-03-22 12:00:00,        -0.198956,         0.048412,        -0.309172
1584964800.000,2020-03-23 12:00:00,        -0.193737,         0.052093,        -0.300015
1585051200.000,2020-03-24 12:00:00,        -0.194574,         0.049319,        -0.300184
1585137600.000,2020-03-25 12:00:00,        -0.193571,         0.045267,        -0.305294
1585224000.000,2020-03-26 12:00:00,        -0.193465,         0.047103,        -0.302913
1585310400.000,2020-03-27 12:00:00,        -0.195169,         0.046278,        -0.312467
1585396800.000,2020-03-28 12:00:00,        -0.193852,         0.044371,        -0.296308
1585483200.000,2020-03-29 12:00:00,        -0.194533,         0.044375,        -0.303718
1585569600.000,2020-03-30 12:00:00,        -0.195137,         0.045642,        -0.302118
1585656000.000,2020-03-31 12:00:00,        -0.195532,         0.044879,        -0.297487
1585742400.000,2020-04-01 12:00:00,        -0.196721,         0.049836,        -0.299410
1585828800.000,2020-04-02 12:00:00,        -0.195493,         0.045103,        -0.292654
1585915200.000,2020-04-03 12:00:00,        -0.194407,         0.045524,        -0.289305
1586001600.000,2020-04-04 12:00:00,        -0.196157,         0.050094,        -0.299637
1586088000.000,2020-04-05 12:00:00,        -0.198081,         0.049806,        -0.314385
1586174400.000,2020-04-06 12:00:00,        -0.195986,         0.044030,        -0.302423
1586260800.000,2020-04-07 12:00:00,        -0.198398,         0.041960,        -0.288979
1586347200.000,2020-04-08 12:00:00,        -0.202095,         0.047370,        -0.286768
1586433600.000,2020-04-09 12:00:00,        -0.196374,         0.050027,        -0.312500
1586520000.000,2020-04-10 12:00:00,        -0.196693,         0.044587,        -0.313823
1586606400.000,2020-04-11 12:00:00,        -0.198572,         0.040816,        -0.304175
1586692800.000,2020-04-12 12:00:00,        -0.196912,         0.045231,        -0.303074
1586779200.000,2020-04-13 12:00:00,        -0.197269,         0.044868,        -0.299561
1586865600.000,2020-04-14 12:00:00,        -0.202893,         0.052825,        -0.281090
1586952000.000,2020-04-15 12:00:00,        -0.194802,         0.047675,        -0.300633
1587038400.000,2020-04-16 12:00:00,        -0.195121,         0.047982,        -0.306359
1587124800.000,2020-04-17 12:00:00,        -0.194004,         0.045973,        -0.301552
1587211200.000,2020-04-18 12:00:00,        -0.194778,         0.046549,        -0.298164
1587297600.000,2020-04-19 12:00:00,        -0.194412,         0.046914,        -0.304790
1587384000.000,2020-04-20 12:00:00,        -0.196194,         0.047217,        -0.302800
1587470400.000,2020-04-21 12:00:00,        -0.196981,         0.047991,        -0.302930
1587556800.000,2020-04-22 12:00:00,        -0.196998,         0.049700,        -0.304830
1587643200.000,2020-04-23 12:00:00,        -0.197588,         0.049680,        -0.298166
1587729600.000,2020-04-24 12:00:00,        -0.194939,         0.046183,        -0.303132
1587816000.000,2020-04-25 12:00:00,        -0.192260,         0.045930,        -0.298598
1587902400.000,2020-04-26 12:00:00,        -0.192812,         0.048895,        -0.310428
1587988800.000,2020-04-27 12:00:00,        -0.197306,         0.049332,        -0.302006
1588075200.000,2020-04-28 12:00:00,        -0.196066,         0.049608,        -0.309002
1588161600.000,2020-04-29 12:00:00,        -0.195468,         0.049006,        -0.308152
1588248000.000,2020-04-30 12:00:00,        -0.189905,         0.048355,        -0.305908
1588334400.000,2020-05-01 12:00:00,        -0.188849,         0.048113,        -0.310724
1588420800.000,2020-05-02 12:00:00,        -0.193721,         0.049945,        -0.306154
1588507200.000,2020-05-03 12:00:00,        -0.198928,         0.048342,        -0.313289
1588593600.000,2020-05-04 12:00:00,        -0.193926,         0.050164,        -0.318765
1588680000.000,2020-05-05 12:00:00,        -0.194797,         0.046197,        -0.311845
1588766400.000,2020-05-06 12:00:00,        -0.194627,         0.048985,        -0.302863
1588852800.000,2020-05-07 12:00:00,        -0.195768,         0.046637,        -0.301750
1588939200.000,2020-05-08 12:00:00,        -0.196356,         0.048124,        -0.306215
1589025600.000,2020-05-09 12:00:00,        -0.196559,         0.050757,        -0.306632
1589112000.000,2020-05-10 12:00:00,        -0.196871,         0.047921,        -0.301323
1589198400.000,2020-05-11 12:00:00,        -0.194619,         0.047188,        -0.314023
1589284800.000,2020-05-12 12:00:00,        -0.196899,         0.049299,        -0.305521
1589371200.000,2020-05-13 12:00:00,        -0.198023,         0.047196,        -0.311382
1589457600.000,2020-05-14 12:00:00,        -0.198032,         0.045026,        -0.305448
1589544000.000,2020-05-15 12:00:00,        -0.197695,         0.046238,        -0.311814
1589630400.000,2020-05-16 12:00:00,        -0.196005,         0.046305,        -0.313285
1589716800.000,2020-05-17 12:00:00,        -0.194405,         0.048011,        -0.300286
1589803200.000,2020-05-18 12:00:00,        -0.194394,         0.047939,        -0.309730
1589889600.000,2020-05-19 12:00:00,        -0.194522,         0.044815,        -0.304264
1589976000.000,2020-05-20 12:00:00,        -0.193924,         0.047921,        -0.313794
1590062400.000,2020-05-21 12:00:00,        -0.192272,         0.045683,        -0.305103
1590148800.000,2020-05-22 12:00:00,        -0.196215,         0.045613,        -0.303040
1590235200.000,2020-05-23 12:00:00,        -0.197670,         0.044616,        -0.302327
1590321600.000,2020-05-24 12:00:00,        -0.196228,         0.044967,        -0.308961
1590408000.000,2020-05-25 12:00:00,        -0.193096,         0.045526,        -0.302101
1590494400.000,2020-05-26 12:00:00,        -0.194785,         0.044435,        -0.301264
1590580800.000,2020-05-27 12:00:00,        -0.197263,         0.045248,        -0.308366
1590667200.000,2020-05-28 12:00:00,        -0.196819,         0.047535,        -0.308162
1590753600.000,2020-05-29 12:00:00,        -0.195919,         0.048003,        -0.307425
1590840000.000,2020-05-30 12:00:00,        -0.195092,         0.042852,        -0.301038
1590926400.000,2020-05-31 12:00:00,        -0.193889,         0.042354,        -0.313669
1591012800.000,2020-06-01 12:00:00,        -0.192582,         0.041273,        -0.306713
1591099200.000,2020-06-02 12:00:00,        -0.194479,         0.042950,        -0.298568
1591185600.000,2020-06-03 12:00:00,        -0.193551,         0.043934,        -0.303351
1591272000.000,2020-06-04 12:00:00,        -0.193947,         0.044036,        -0.303034
1591358400.000,2020-06-05 12:00:00,        -0.191346,         0.041373,        -0.305130
1591444800.000,2020-06-06 12:00:00,        -0.192828,         0.043270,        -0.301547
1591531200.000,2020-06-07 12:00:00,        -0.194044,         0.044888,        -0.299720
1591617600.000,2020-06-08 12:00:00,        -0.192870,         0.045385,        -0.308905
1591704000.000,2020-06-09 12:00:00,        -0.192145,         0.041273,        -0.297587
1591790400.000,2020-06-10 12:00:00,        -0.186592,         0.042325,        -0.311860
1591876800.000,2020-06-11 12:00:00,        -0.190600,         0.042555,        -0.302988
1591963200.000,2020-06-12 12:00:00,        -0.189480,         0.039938,        -0.290687
1592049600.000,2020-06-13 12:00:00,        -0.188720,         0.040672,        -0.293410
1592136000.000,2020-06-14 12:00:00,        -0.193467,         0.039541,        -0.298546
1592222400.000,2020-06-15 12:00:00,        -0.188614,         0.040447,        -0.300270
1592308800.000,2020-06-16 12:00:00,        -0.191699,         0.038475,        -0.300992
1592395200.000,2020-06-17 12:00:00,        -0.192042,         0.042142,        -0.296159
1592481600.000,2020-06-18 12:00:00,        -0.190358,         0.040683,        -0.312218
1592568000.000,2020-06-19 12:00:00,        -0.185912,         0.039031,        -0.297445
1592654400.000,2020-06-20 12:00:00,        -0.188659,         0.036612,        -0.308391
1592740800.000,2020-06-21 12:00:00,        -0.189597,         0.039926,        -0.307782
1592827200.000,2020-06-22 12:00:00,        -0.190434,         0.038322,        -0.306878
1592913600.000,2020-06-23 12:00:00,        -0.190227,         0.039174,        -0.301577
1593000000.000,2020-06-24 12:00:00,        -0.190635,         0.038697,        -0.300082
1593086400.000,2020-06-25 12:00:00,        -0.188107,         0.038196,        -0.295266
1593172800.000,2020-06-26 12:00:00,        -0.191073,         0.039053,        -0.301905
1593259200.000,2020-06-27 12:00:00,        -0.192143,         0.038957,        -0.298887
1593345600.000,2020-06-28 12:00:00,        -0.191428,         0.040790,        -0.299558
1593432000.000,2020-06-29 12:00:00,        -0.189474,         0.039233,        -0.295388
1593518400.000,2020-06-30 12:00:00,        -0.190201,         0.038565,        -0.299526
1593604800.000,2020-07-01 12:00:00,        -0.186431,         0.037114,        -0.301986
1593691200.000,2020-07-02 12:00:00,        -0.187307,         0.037488,        -0.299651
1593777600.000,2020-07-03 12:00:00,        -0.189006,         0.041411,        -0.304397
1593864000.000,2020-07-04 12:00:00,        -0.189411,         0.037796,        -0.289221
1593950400.000,2020-07-05 12:00:00,        -0.192104,         0.037465,        -0.299352
1594036800.000,2020-07-06 12:00:00,        -0.192111,         0.036452,        -0.297502
1594123200.000,2020-07-07 12:00:00,        -0.187575,         0.035616,        -0.294448
1594209600.000,2020-07-08 12:00:00,        -0.182445,         0.037034,        -0.302974
1594296000.000,2020-07-09 12:00:00,        -0.187681,         0.037171,        -0.301958
1594382400.000,2020-07-10 12:00:00,        -0.184736,         0.036013,        -0.293743
1594468800.000,2020-07-11 12:00:00,        -0.186803,         0.037833,        -0.305852
1594555200.000,2020-07-12 12:00:00,        -0.183435,         0.034896,        -0.303450
1594641600.000,2020-07-13 12:00:00,        -0.186226,         0.033029,        -0.296378
1594728000.000,2020-07-14 12:00:00,        -0.183321,         0.034591,        -0.301824
1594814400.000,2020-07-15 12:00:00,        -0.184865,         0.033021,        -0.290702
1594900800.000,2020-07-16 12:00:00,        -0.185813,         0.033169,        -0.289923
1594987200.000,2020-07-17 12:00:00,        -0.186211,         0.036373,        -0.301961
1595073600.000,2020-07-18 12:00:00,        -0.181655,         0.034189,        -0.293870
1595160000.000,2020-07-19 12:00:00,        -0.180140,         0.034523,        -0.294662
1595246400.000,2020-07-20 12:00:00,        -0.184540,         0.028091,        -0.298494
1595332800.000,2020-07-21 12:00:00,        -0.182737,         0.035626,        -0.288556
1595419200.000,2020-07-22 12:00:00,        -0.183907,         0.028418,        -0.283443
1595505600.000,2020-07-23 12:00:00,        -0.185257,         0.029608,        -0.299311
1595592000.000,2020-07-24 12:00:00,        -0.182705,         0.030625,        -0.292886
1595678400.000,2020-07-25 12:00:00,        -0.178794,         0.032884,        -0.298941
1595764800.000,2020-07-26 12:00:00,        -0.182464,         0.027581,        -0.294480
1595851200.000,2020-07-27 12:00:00,        -0.182831,         0.027798,        -0.284778
1595937600.000,2020-07-28 12:00:00,        -0.182243,         0.031145,        -0.289946
1596024000.000,2020-07-29 12:00:00,        -0.180531,         0.027249,        -0.301039
1596110400.000,2020-07-30 12:00:00,        -0.182656,         0.026110,        -0.310241
1596196800.000,2020-07-31 12:00:00,        -0.177208,         0.030573,        -0.301883
1596283200.000,2020-08-01 12:00:00,        -0.181822,         0.030694,        -0.294966
1596369600.000,2020-08-02 12:00:00,        -0.180035,         0.030822,        -0.299054
1596456000.000,2020-08-03 12:00:00,        -0.179561,         0.028297,        -0.297554
1596542400.000,2020-08-04 12:00:00,        -0.180922,         0.028951,        -0.298525
1596628800.000,2020-08-05 12:00:00,        -0.178728,         0.027354,        -0.289622
1596715200.000,2020-08-06 12:00:00,        -0.179039,         0.029288,        -0.299039
1596801600.000,2020-08-07 12:00:00,        -0.179064,         0.029909,        -0.296301
1596888000.000,2020-08-08 12:00:00,        -0.180188,         0.027612,        -0.290391
1596974400.000,2020-08-09 12:00:00,        -0.182620,         0.023435,        -0.301653
1597060800.000,2020-08-10 12:00:00,        -0.180043,         0.030650,        -0.287392
1597147200.000,2020-08-11 12:00:00,        -0.180976,         0.027355,        -0.295820
1597233600.000,2020-08-12 12:00:00,        -0.180515,         0.028271,        -0.302694
1597320000.000,2020-08-13 12:00:00,        -0.180191,         0.030104,        -0.303426
1597406400.000,2020-08-14 12:00:00,        -0.182167,         0.028632,        -0.293490
1597492800.000,2020-08-15 12:00:00,        -0.178909,         0.027948,        -0.302380
1597579200.000,2020-08-16 12:00:00,        -0.179440,         0.025729,        -0.289209
1597665600.000,2020-08-17 12:00:00,        -0.179103,         0.027100,        -0.285964
1597752000.000,2020-08-18 12:00:00,        -0.179469,         0.027739,        -0.280049
1597838400.000,2020-08-19 12:00:00,        -0.175261,         0.025136,        -0.297311
1597924800.000,2020-08-20 12:00:00,        -0.178704,         0.024841,        -0.279348
1598011200.000,2020-08-21 12:00:00,        -0.180100,         0.022563,        -0.285765
1598097600.000,2020-08-22 12:00:00,        -0.179670,         0.025916,        -0.299451
1598184000.000,2020-08-23 12:00:00,        -0.180836,         0.029629,        -0.305889
1598270400.000,2020-08-24 12:00:00,        -0.177878,         0.021836,        -0.287501
1598356800.000,2020-08-25 12:00:00,        -0.178445,         0.022211,        -0.297345
1598443200.000,2020-08-26 12:00:00,        -0.177337,         0.020517,        -0.294513
1598529600.000,2020-08-27 12:00:00,        -0.174820,         0.025878,        -0.299626
1598616000.000,2020-08-28 12:00:00,        -0.173864,         0.024106,        -0.291663
1598702400.000,2020-08-29 12:00:00,        -0.175460,         0.023441,        -0.297153
1598788800.000,2020-08-30 12:00:00,        -0.174835,         0.022322,        -0.289288
1598875200.000,2020-08-31 12:00:00,        -0.174764,         0.020710,        -0.290400
1598961600.000,2020-09-01 12:00:00,        -0.173110,         0.023302,        -0.290763
1599048000.000,2020-09-02 12:00:00,        -0.174254,         0.022211,        -0.295104
1599134400.000,2020-09-03 12:00:00,        -0.177180,         0.021746,        -0.285581
1599220800.000,2020-09-04 12:00:00,        -0.174646,         0.020781,        -0.284542
1599307200.000,2020-09-05 12:00:00,        -0.176886,         0.022190,        -0.276310
1599393600.000,2020-09-06 12:00:00,        -0.178849,         0.021250,        -0.284262
1599480000.000,2020-09-07 12:00:00,        -0.175502,         0.021894,        -0.290138
1599566400.000,2020-09-08 12:00:00,        -0.174269,         0.023986,        -0.284863
1599652800.000,2020-09-09 12:00:00,        -0.175122,         0.020484,        -0.292065
1599739200.000,2020-09-10 12:00:00,        -0.173254,         0.021160,        -0.288578
1599825600.000,2020-09-11 12:00:00,        -0.174780,         0.021725,        -0.293430
1599912000.000,2020-09-12 12:00:00,        -0.172472,         0.016719,        -0.292255
1599998400.000,2020-09-13 12:00:00,        -0.179750,         0.020213,        -0.281750
1600084800.000,2020-09-14 12:00:00,        -0.174522,         0.018002,        -0.281923
1600171200.000,2020-09-15 12:00:00,        -0.174111,         0.018373,        -0.282368
1600257600.000,2020-09-16 12:00:00,        -0.174311,         0.018462,        -0.294960
1600344000.000,2020-09-17 12:00:00,        -0.176380,         0.018392,        -0.284165
1600430400.000,2020-09-18 12:00:00,        -0.171874,         0.017589,        -0.277390
1600516800.000,2020-09-19 12:00:00,        -0.172910,         0.017303,        -0.292318
1600603200.000,2020-09-20 12:00:00,        -0.172805,         0.016969,        -0.294428
1600689600.000,2020-09-21 12:00:00,        -0.169656,         0.018081,        -0.282351
1600776000.000,2020-09-22 12:00:00,        -0.172351,         0.019276,        -0.281583
1600862400.000,2020-09-23 12:00:00,        -0.173853,         0.016979,        -0.268762
1600948800.000,2020-09-24 12:00:00,        -0.171536,         0.015995,        -0.300598
1601035200.000,2020-09-25 12:00:00,        -0.170456,         0.017374,        -0.282481
1601121600.000,2020-09-26 12:00:00,        -0.172356,         0.015541,        -0.278779
1601208000.000,2020-09-27 12:00:00,        -0.174782,         0.018174,        -0.279569
1601294400.000,2020-09-28 12:00:00,        -0.172927,         0.017854,        -0.280229
1601380800.000,2020-09-29 12:00:00,        -0.172534,         0.016064,        -0.279025
1601467200.000,2020-09-30 12:00:00,        -0.170565,         0.010226,        -0.284775
1601553600.000,2020-10-01 12:00:00,        -0.172278,         0.013174,        -0.255521
1601640000.000,2020-10-02 12:00:00,        -0.171246,         0.012990,        -0.276154
1601726400.000,2020-10-03 12:00:00,        -0.170921,         0.012930,        -0.283874
1601812800.000,2020-10-04 12:00:00,        -0.169279,         0.012496,        -0.276633
1601899200.000,2020-10-05 12:00:00,        -0.167440,         0.011412,        -0.276493
1601985600.000,2020-10-06 12:00:00,        -0.169004,         0.011712,        -0.270518
1602072000.000,2020-10-07 12:00:00,        -0.169827,         0.011403,        -0.275196
1602158400.000,2020-10-08 12:00:00,        -0.166861,         0.011656,        -0.274029
1602244800.000,2020-10-09 12:00:00,        -0.168568,         0.009924,        -0.277595
1602331200.000,2020-10-10 12:00:00,        -0.166637,         0.009846,        -0.273503
1602417600.000,2020-10-11 12:00:00,        -0.165215,         0.010135,        -0.275191
1602504000.000,2020-10-12 12:00:00,        -0.164915,         0.012457,        -0.269302
1602590400.000,2020-10-13 12:00:00,        -0.165455,         0.008608,        -0.267538
1602676800.000,2020-10-14 12:00:00,        -0.166783,         0.007613,        -0.271990
1602763200.000,2020-10-15 12:00:00,        -0.165903,         0.008796,        -0.270776
1602849600.000,2020-10-16 12:00:00,        -0.166288,         0.008603,        -0.273475
1602936000.000,2020-10-17 12:00:00,        -0.164861,         0.006198,        -0.271291
1603022400.000,2020-10-18 12:00:00,        -0.165829,         0.005565,        -0.264224
1603108800.000,2020-10-19 12:00:00,        -0.165597,         0.005676,        -0.272523
1603195200.000,2020-10-20 12:00:00,        -0.162098,         0.003954,        -0.260573
1603281600.000,2020-10-21 12:00:00,        -0.163164,         0.007347,        -0.256613
1603368000.000,2020-10-22 12:00:00,        -0.161762,         0.004470,        -0.270132
1603454400.000,2020-10-23 12:00:00,        -0.161627,         0.007264,        -0.267793
1603540800.000,2020-10-24 12:00:00,        -0.159463,         0.007469,        -0.265606
1603627200.000,2020-10-25 12:00:00,        -0.159611,         0.003823,        -0.265619
1603713600.000,2020-10-26 12:00:00,        -0.156252,         0.006573,        -0.246771
1603800000.000,2020-10-27 12:00:00,        -0.160144,         0.005900,        -0.257442
1603886400.000,2020-10-28 12:00:00,        -0.159660,         0.001885,        -0.267947
1603972800.000,2020-10-29 12:00:00,        -0.158523,         0.003517,        -0.272206
1604059200.000,2020-10-30 12:00:00,        -0.159896,         0.002397,        -0.283712
1604145600.000,2020-10-31 12:00:00,        -0.158632,         0.002208,        -0.271536
1604232000.000,2020-11-01 12:00:00,        -0.155061,         0.000972,        -0.259616
1604318400.000,2020-11-02 12:00:00,        -0.155861,         0.001525,        -0.264878
1604404800.000,2020-11-03 12:00:00,        -0.152866,         0.000978,        -0.265166
1604491200.000,2020-11-04 12:00:00,        -0.152827,         0.002822,        -0.259026
1604577600.000,2020-11-05 12:00:00,        -0.154272,         0.002465,        -0.266248
1604664000.000,2020-11-06 12:00:00,        -0.157573,         0.004974,        -0.254264
1604750400.000,2020-11-07 12:00:00,        -0.152670,        -0.000703,        -0.261416
1604836800.000,2020-11-08 12:00:00,        -0.153082,         0.000568,        -0.268570
1604923200.000,2020-11-09 12:00:00,        -0.149115,         0.000800,        -0.257398
1605009600.000,2020-11-10 12:00:00,        -0.151158,        -0.000840,        -0.260923
1605096000.000,2020-11-11 12:00:00,        -0.150211,         0.004319,        -0.260850
1605182400.000,2020-11-12 12:00:00,        -0.151888,        -0.000522,        -0.258265
1605268800.000,2020-11-13 12:00:00,        -0.147413,         0.002866,        -0.258181
1605355200.000,2020-11-14 12:00:00,        -0.149611,        -0.001173,        -0.257173
1605441600.000,2020-11-15 12:00:00,        -0.152283,         0.000584,        -0.256743
1605528000.000,2020-11-16 12:00:00,        -0.151002,        -0.001852,        -0.253720
1605614400.000,2020-11-17 12:00:00,        -0.149122,         0.000295,        -0.260002
1605700800.000,2020-11-18 12:00:00,        -0.150393,        -0.004400,        -0.252088
1605787200.000,2020-11-19 12:00:00,        -0.145627,        -0.000818,        -0.272883
1605873600.000,2020-11-20 12:00:00,        -0.144672,        -0.003172,        -0.258512
1605960000.000,2020-11-21 12:00:00,        -0.143212,        -0.005792,        -0.260877
1606046400.000,2020-11-22 12:00:00,        -0.150592,        -0.010759,        -0.251329
1606132800.000,2020-11-23 12:00:00,        -0.148957,        -0.002621,        -0.278064
1606219200.000,2020-11-24 12:00:00,        -0.145815,        -0.003784,        -0.252556
1606305600.000,2020-11-25 12:00:00,        -0.142916,        -0.004866,        -0.257807
1606392000.000,2020-11-26 12:00:00,        -0.148234,        -0.003323,        -0.260102
1606478400.000,2020-11-27 12:00:00,        -0.144004,        -0.003501,        -0.252159
